NAME,TICKER,PER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
ANNJOO-CK,ANNJOO-CK.KL,D,20180508,0.05,0.05,0.05,0.05,0,0
APEX EQUITY HOLDINGS BERHAD (5088.KL),APEX.KL,D,20180508,1,1.01,1,1.01,37,0
ANNJOO-CL,ANNJOO-CL.KL,D,20180508,0.03,0.03,0.03,0.03,10956,0
APEX HEALTHCARE BERHAD [S] (7090.KL),AHEALTH.KL,D,20180508,5.6,5.6,5.5,5.5,6,0
ANNJOO-CM,ANNJOO-CM.KL,D,20180508,0.035,0.035,0.035,0.035,8990,0
APFT BERHAD [S] (5194.KL),APFT.KL,D,20180508,0.01,0.015,0.01,0.01,2500,0
ANNJOO-CN,ANNJOO-CN.KL,D,20180508,0.05,0.05,0.05,0.05,4002,0
APM AUTOMOTIVE HOLDINGS BERHAD [S] (5015.KL),APM.KL,D,20180508,3.33,3.38,3.33,3.38,27,0
ANNJOO-CO,ANNJOO-CO.KL,D,20180508,0.075,0.075,0.075,0.075,250,0
APOLLO FOOD HOLDINGS BERHAD [S] (6432.KL),APOLLO.KL,D,20180508,3.8,4,3.8,4,259,0
ANNJOO-PA,ANNJOO-PA.KL,D,20180508,1.55,1.55,1.5,1.5,40,0
APPASIA BERHAD [S] (0119.KL),APPASIA.KL,D,20180508,0.255,0.265,0.25,0.25,2245,0
ANZO-WA,ANZO-WA.KL,D,20180508,0.02,0.02,0.015,0.015,1234,0
A-RANK BHD,ARANK.KL,D,20180508,0.755,0.77,0.75,0.77,2128,0
ANZO-WB,ANZO-WB.KL,D,20180508,0.03,0.03,0.03,0.03,0,0
ARK RESOURCES BERHAD [S] (7007.KL),ARK.KL,D,20180508,0.31,0.31,0.31,0.31,0,0
ANZO-WC,ANZO-WC.KL,D,20180508,0.025,0.025,0.02,0.02,5200,0
ASDION BERHAD [S] (0068.KL),ASDION.KL,D,20180508,0.48,0.535,0.47,0.53,192447,0
APFT-WA,APFT-WA.KL,D,20180508,0.005,0.005,0.005,0.005,0,0
ASIA BRANDS BERHAD (7722.KL),ASIABRN.KL,D,20180508,0.86,0.86,0.86,0.86,0,0
APPASIA-WA,APPASIA-WA.KL,D,20180508,0.145,0.15,0.14,0.15,3228,0
ASIA FILE CORPORATION BHD [S] (7129.KL),ASIAFLE.KL,D,20180508,2.62,2.68,2.62,2.68,358,0
ARK-WB,ARK-WB.KL,D,20180508,0.09,0.09,0.09,0.09,0,0
ASIA KNIGHT BERHAD (9954.KL),AKNIGHT.KL,D,20180508,0.12,0.14,0.12,0.12,382,0
ARMADA-C29,ARMADA-C29.KL,D,20180508,0.125,0.135,0.125,0.135,1006,0
ASIA MEDIA GROUP BERHAD [S] (0159.KL),AMEDIA.KL,D,20180508,0.085,0.085,0.08,0.08,3841,0
ARMADA-C30,ARMADA-C30.KL,D,20180508,0.105,0.105,0.1,0.105,6622,0
ASIA POLY HOLDINGS BERHAD [S] (0105.KL),ASIAPLY.KL,D,20180508,0.095,0.095,0.095,0.095,103,0
ARMADA-C31,ARMADA-C31.KL,D,20180508,0.085,0.085,0.08,0.085,536,0
ASIAN PAC HOLDINGS BERHAD [S] (4057.KL),ASIAPAC.KL,D,20180508,0.14,0.145,0.14,0.14,9312,0
ARMADA-C32,ARMADA-C32.KL,D,20180508,0.17,0.17,0.17,0.17,0,0
ASTINO BERHAD [S] (7162.KL),ASTINO.KL,D,20180508,0.8,0.8,0.78,0.8,1061,0
ARMADA-C33,ARMADA-C33.KL,D,20180508,0.045,0.05,0.045,0.05,13317,0
ASTRAL ASIA BERHAD [S] (7054.KL),AASIA.KL,D,20180508,0.185,0.185,0.185,0.185,0,0
ARMADA-C34,ARMADA-C34.KL,D,20180508,0.06,0.06,0.06,0.06,4400,0
ASTRO MALAYSIA HOLDINGS BERHAD (6399.KL),ASTRO.KL,D,20180508,1.78,1.83,1.78,1.83,22946,0
ARMADA-C35,ARMADA-C35.KL,D,20180508,0.08,0.08,0.08,0.08,2000,0
AT SYSTEMATIZATION BERHAD [S] (0072.KL),AT.KL,D,20180508,0.075,0.08,0.075,0.08,5713,0
ARMADA-C36,ARMADA-C36.KL,D,20180508,0.05,0.05,0.05,0.05,1,0
ATLAN HOLDINGS BHD. (7048.KL),ATLAN.KL,D,20180508,4.6,4.6,4.6,4.6,0,0
ARMADA-C37,ARMADA-C37.KL,D,20180508,0.075,0.075,0.07,0.07,2070,0
ATRIUM REAL ESTATE INVESTMENT TRUST,ATRIUM.KL,D,20180508,1.1,1.1,1.1,1.1,20,0
ARMADA-C38,ARMADA-C38.KL,D,20180508,0.03,0.03,0.03,0.03,0,0
ATTA,ATTA.KL,D,20180508,0.85,0.85,0.85,0.85,100,0
ASDION-WB,ASDION-WB.KL,D,20180508,0.14,0.15,0.135,0.135,154351,0
ATURMAJU RESOURCES BERHAD [S] (7181.KL),ATURMJU.KL,D,20180508,0.18,0.18,0.18,0.18,0,0
ASIAPAC-LC,ASIAPAC-LC.KL,D,20180508,0.67,0.67,0.67,0.67,0,0
AVILLION BERHAD [S] (8885.KL),AVI.KL,D,20180508,0.32,0.325,0.32,0.32,305,0
ASIAPAC-WB,ASIAPAC-WB.KL,D,20180508,0.08,0.08,0.08,0.08,0,0
AWC BERHAD [S] (7579.KL),AWC.KL,D,20180508,0.745,0.75,0.73,0.75,3016,0
ASIAPLY-PA,ASIAPLY-PA.KL,D,20180508,0.05,0.05,0.05,0.05,0,0
AXIATA GROUP BERHAD [S] (6888.KL),AXIATA.KL,D,20180508,5.1,5.32,5.08,5.29,45753,0
ASIAPLY-WA,ASIAPLY-WA.KL,D,20180508,0.035,0.035,0.035,0.035,0,0
AXIS REAL ESTATE INVESTMENT TRUST [S] (5106.KL),AXREIT.KL,D,20180508,1.35,1.4,1.35,1.4,1433,0
ASIAPLY-WB,ASIAPLY-WB.KL,D,20180508,0.04,0.04,0.04,0.04,25,0
AYER HOLDINGS BERHAD [S] (2305.KL),AYER.KL,D,20180508,5.75,5.75,5.75,5.75,0,0
ASTRO-C5,ASTRO-C5.KL,D,20180508,0.005,0.005,0.005,0.005,99,0
AYS VENTURES BERHAD [S] (5021.KL),AYS.KL,D,20180508,0.345,0.375,0.345,0.375,1867,0
ASTRO-C6,ASTRO-C6.KL,D,20180508,0.005,0.005,0.005,0.005,0,0
BARAKAH OFFSHORE PETROLEUM BERHAD [S] (7251.KL),BARAKAH.KL,D,20180508,0.155,0.16,0.15,0.15,54509,0
ASTRO-C7,ASTRO-C7.KL,D,20180508,0.09,0.09,0.09,0.09,0,0
BATU KAWAN BERHAD [S] (1899.KL),BKAWAN.KL,D,20180508,18.2,18.4,18.2,18.4,27,0
ATTA-LA,ATTA-LA.KL,D,20180508,0.125,0.13,0.125,0.13,4380,0
BCB BERHAD (6602.KL),BCB.KL,D,20180508,0.395,0.395,0.395,0.395,0,0
ATTA-PA,ATTA-PA.KL,D,20180508,0.185,0.19,0.185,0.19,638,0
BCM ALLIANCE BERHAD (0187.KL),BCMALL.KL,D,20180508,0.14,0.14,0.14,0.14,2000,0
ATTA-WB,ATTA-WB.KL,D,20180508,0.175,0.175,0.175,0.175,873,0
BENALEC HOLDINGS BERHAD [S] (5190.KL),BENALEC.KL,D,20180508,0.285,0.3,0.285,0.295,1960,0
ATTA-WC,ATTA-WC.KL,D,20180508,0.165,0.165,0.165,0.165,0,0
BERJAYA ASSETS BERHAD (3239.KL),BJASSET.KL,D,20180508,0.455,0.47,0.455,0.47,6254,0
AT-WA,AT-WA.KL,D,20180508,0.01,0.01,0.01,0.01,0,0
BERJAYA CORPORATION BERHAD (3395.KL),BJCORP.KL,D,20180508,0.305,0.315,0.295,0.305,162780,0
AT-WB,AT-WB.KL,D,20180508,0.025,0.025,0.025,0.025,600,0
BERJAYA FOOD BERHAD (5196.KL),BJFOOD.KL,D,20180508,1.6,1.65,1.6,1.65,592,0
AXIATA-C22,AXIATA-C22.KL,D,20180508,0.085,0.095,0.085,0.095,1736,0
BERJAYA LAND BERHAD (4219.KL),BJLAND.KL,D,20180508,0.33,0.335,0.33,0.335,2978,0
AXIATA-C23,AXIATA-C23.KL,D,20180508,0.035,0.045,0.035,0.045,10502,0
BERJAYA MEDIA BERHAD (6025.KL),BJMEDIA.KL,D,20180508,0.205,0.22,0.2,0.215,393,0
AXIATA-C24,AXIATA-C24.KL,D,20180508,0.045,0.045,0.045,0.045,3500,0
BERJAYA SPORTS TOTO BERHAD (1562.KL),BJTOTO.KL,D,20180508,2.07,2.13,2.06,2.13,9998,0
AXIATA-C25,AXIATA-C25.KL,D,20180508,0.065,0.065,0.065,0.065,0,0
BERMAZ AUTO BERHAD [S] (5248),BAUTO.KL,D,20180508,2.21,2.25,2.19,2.22,4901,0
AZRB-WA,AZRB-WA.KL,D,20180508,0.28,0.28,0.28,0.28,0,0
BERTAM ALLIANCE BERHAD [S] (9814.KL),BERTAM.KL,D,20180508,0.185,0.265,0.18,0.235,42505,0
BAHVEST-WA,BAHVEST-WA.KL,D,20180508,0.75,0.81,0.74,0.81,10917,0
B.I.G. INDUSTRIES BERHAD [S] (7005.KL),BIG.KL,D,20180508,0.305,0.31,0.275,0.31,301,0
BARAKAH-LA,BARAKAH-LA.KL,D,20180508,0.16,0.16,0.16,0.16,0,0
BIMB HOLDINGS BERHAD [S] (5258.KL),BIMB.KL,D,20180508,3.91,4,3.86,4,2015,0
BAT-CJ,BAT-CJ.KL,D,20180508,0.005,0.005,0.005,0.005,0,0
BINA DARULAMAN BERHAD [S] (6173.KL),BDB.KL,D,20180508,0.43,0.48,0.43,0.48,157,0
BAUTO-CT,BAUTO-CT.KL,D,20180508,0.14,0.14,0.14,0.14,0,0
BINA PURI HOLDINGS BHD (5932.KL),BPURI.KL,D,20180508,0.275,0.28,0.275,0.275,5140,0
BAUTO-CU,BAUTO-CU.KL,D,20180508,0.07,0.07,0.07,0.07,0,0
BINACOM,BINACOM.KL,D,20180508,0.4,0.42,0.4,0.42,5707,0
BAUTO-CV,BAUTO-CV.KL,D,20180508,0.065,0.065,0.065,0.065,0,0
BINTAI KINDEN CORPORATION BERHAD (6998.KL),BINTAI.KL,D,20180508,0.14,0.14,0.14,0.14,2700,0
BAUTO-CW,BAUTO-CW.KL,D,20180508,0.08,0.08,0.08,0.08,301,0
BINTULU PORT HOLDINGS BERHAD [S] (5032.KL),BIPORT.KL,D,20180508,5.99,5.99,5.99,5.99,0,0
BIMB-CW,BIMB-CW.KL,D,20180508,0.04,0.05,0.04,0.05,4368,0
BIO OSMO BERHAD [S] (7243.KL),BIOOSMO.KL,D,20180508,0.045,0.05,0.045,0.05,3573,0
BIMB-CX,BIMB-CX.KL,D,20180508,0.065,0.065,0.065,0.065,0,0
BIOALPHA HOLDINGS BERHAD [S] (0179.KL),BIOHLDG.KL,D,20180508,0.21,0.22,0.21,0.215,3966,0
BIMB-CY,BIMB-CY.KL,D,20180508,0.1,0.1,0.1,0.1,0,0
BLD PLANTATION BHD. [S] (5069.KL),BLDPLNT.KL,D,20180508,8.01,8.01,8.01,8.01,0,0
BIMB-WA,BIMB-WA.KL,D,20180508,0.215,0.24,0.21,0.235,4583,0
BOILERMECH HOLDINGS BERHAD [S] (0168.KL),BOILERM.KL,D,20180508,0.66,0.665,0.66,0.66,840,0
BINTAI-WA,BINTAI-WA.KL,D,20180508,0.05,0.1,0.05,0.06,2669,0
BONIA CORPORATION BERHAD [S] (9288.KL),BONIA.KL,D,20180508,0.415,0.42,0.405,0.405,1250,0
BIOHLDG-WA,BIOHLDG-WA.KL,D,20180508,0.095,0.095,0.095,0.095,300,0
BOON KOON GROUP BERHAD [S] (7187.KL),BKOON.KL,D,20180508,0.46,0.46,0.46,0.46,540,0
BJCORP-C5,BJCORP-C5.KL,D,20180508,0.015,0.02,0.015,0.02,7734,0
BORNEO AQUA HARVEST BERHAD [S] (0098.KL),BAHVEST.KL,D,20180508,1.04,1.11,1.03,1.11,14421,0
BJCORP-C6,BJCORP-C6.KL,D,20180508,0.005,0.005,0.005,0.005,0,0
BORNEO OIL BERHAD (7036.KL),BORNOIL.KL,D,20180508,0.08,0.085,0.075,0.08,353046,0
BJCORP-C7,BJCORP-C7.KL,D,20180508,0.01,0.01,0.01,0.01,2389,0
BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD [S] (8133.KL),BHIC.KL,D,20180508,1.74,1.85,1.69,1.85,603,0
BJCORP-C8,BJCORP-C8.KL,D,20180508,0.02,0.02,0.02,0.02,4000,0
BOUSTEAD HOLDINGS BERHAD (2771.KL),BSTEAD.KL,D,20180508,2.57,2.57,2.56,2.57,1772,0
BJCORP-LD,BJCORP-LD.KL,D,20180508,0.4,0.4,0.395,0.4,2950,0
BOUSTEAD PLANTATIONS BERHAD (5254.KL),BPLANT.KL,D,20180508,1.26,1.26,1.25,1.25,4014,0
BJCORP-LE,BJCORP-LE.KL,D,20180508,0.4,0.4,0.4,0.4,0,0
BOX-PAK (MALAYSIA) BHD,BOXPAK.KL,D,20180508,1.08,1.08,1.08,1.08,0,0
BJCORP-WB,BJCORP-WB.KL,D,20180508,0.075,0.075,0.075,0.075,1351,0
BP PLASTICS HOLDING BHD [S] (5100.KL),BPPLAS.KL,D,20180508,0.915,0.915,0.91,0.91,600,0
BJCORP-WC,BJCORP-WC.KL,D,20180508,0.1,0.1,0.1,0.1,3000,0
BRAHIM'S HOLDINGS BERHAD [S] (9474.KL),BRAHIMS.KL,D,20180508,0.275,0.285,0.27,0.285,9786,0
BKOON-WA,BKOON-WA.KL,D,20180508,0.25,0.25,0.25,0.25,0,0
BREM HOLDING BERHAD (8761.KL),BREM.KL,D,20180508,0.85,0.85,0.845,0.845,727,0
BORNOIL-WC,BORNOIL-WC.KL,D,20180508,0.03,0.035,0.03,0.035,6430,0
BRIGHT PACKAGING INDUSTRY BERHAD (9938.KL),BRIGHT.KL,D,20180508,0.18,0.18,0.18,0.18,2,0
BORNOIL-WD,BORNOIL-WD.KL,D,20180508,0.035,0.045,0.035,0.04,17851,0
BRITE-TECH BHD,BTECH.KL,D,20180508,0.23,0.23,0.23,0.23,300,0
BOXPAK-WA,BOXPAK-WA.KL,D,20180508,0.22,0.22,0.22,0.22,0,0
BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (4162.KL),BAT.KL,D,20180508,22.52,22.78,22.5,22.7,2506,0
BRIGHT-WB,BRIGHT-WB.KL,D,20180508,0.025,0.025,0.025,0.025,0,0
BSL CORPORATION BERHAD [S] (7221.KL),BSLCORP.KL,D,20180508,0.56,0.56,0.56,0.56,3,0
BSTEAD-CM,BSTEAD-CM.KL,D,20180508,0.06,0.06,0.06,0.06,0,0
BTM RESOURCES BERHAD [S] (7188.KL),BTM.KL,D,20180508,0.15,0.155,0.15,0.15,981,0
BTM RESOURCES WA,BTM-WA.KL,D,20180508,0.035,0.035,0.035,0.035,300,0
BUMI ARMADA BERHAD(5210.KL),ARMADA.KL,D,20180508,0.83,0.835,0.82,0.825,63024,0
BTM-WB,BTM-WB.KL,D,20180508,0.08,0.08,0.08,0.08,0,0
BURSA MALAYSIA BERHAD (1818.KL),BURSA.KL,D,20180508,7.13,7.35,7.08,7.28,22014,0
BURSA-C14,BURSA-C14.KL,D,20180508,0.145,0.175,0.145,0.16,7301,0
C.I. HOLDINGS BERHAD (2828.KL),CIHLDG.KL,D,20180508,2,2.02,2,2.02,20,0
BURSA-C15,BURSA-C15.KL,D,20180508,0.13,0.15,0.13,0.15,6400,0
CAB CAKARAN CORPORATION BERHAD [S] (7174.KL),CAB.KL,D,20180508,0.83,0.84,0.83,0.835,2138,0
BURSA-C16,BURSA-C16.KL,D,20180508,0.09,0.115,0.09,0.115,7999,0
CABNET,CABNET.KL,D,20180508,0.59,0.59,0.59,0.59,0,0
CAB-WA,CAB-WA.KL,D,20180508,0.65,0.65,0.65,0.65,0,0
CAELY HOLDINGS BHD [S] (7154.KL),CAELY.KL,D,20180508,0.8,0.84,0.795,0.81,10904,0
CAELY-WA,CAELY-WA.KL,D,20180508,0.495,0.515,0.49,0.5,10426,0
CAHYA MATA SARAWAK BERHAD [S] (2852.KL),CMSB.KL,D,20180508,4.09,4.15,4.08,4.13,12939,0
CBIP-WA,CBIP-WA.KL,D,20180508,0.09,0.09,0.09,0.09,0,0
CAM RESOURCES BERHAD [S] (7128.KL),CAMRES.KL,D,20180508,0.325,0.325,0.325,0.325,0,0
CENSOF-WB,CENSOF-WB.KL,D,20180508,0.045,0.045,0.045,0.045,2080,0
CAN-ONE BHD,CANONE.KL,D,20180508,2.47,2.48,2.46,2.47,1544,0
CIMB-C28,CIMB-C28.KL,D,20180508,0.32,0.32,0.32,0.32,0,0
CAPITAMALLS MALAYSIA TRUST (5180.KL),CMMT.KL,D,20180508,1.17,1.17,1.14,1.15,2299,0
CIMB-C29,CIMB-C29.KL,D,20180508,0.095,0.12,0.095,0.12,7259,0
CAREPLUS GROUP BERHAD [S] (0163.KL),CAREPLS.KL,D,20180508,0.22,0.235,0.22,0.23,2997,0
CIMB-C30,CIMB-C30.KL,D,20180508,0.16,0.19,0.155,0.19,2060,0
CARIMIN PETROLEUM BERHAD [S] (5257.KL),CARIMIN.KL,D,20180508,0.31,0.325,0.31,0.31,5311,0
CIMB-C31,CIMB-C31.KL,D,20180508,0.1,0.115,0.1,0.115,15120,0
CARING PHARMACY GROUP BERHAD (5245.KL),CARING.KL,D,20180508,1.62,1.62,1.62,1.62,55,0
CIMB-C32,CIMB-C32.KL,D,20180508,0.08,0.1,0.08,0.095,227705,0
CARLSBERG BREWERY MALAYSIA BERHAD (2836.KL),CARLSBG.KL,D,20180508,17.88,18.16,17.74,18.16,684,0
CIMB-C33,CIMB-C33.KL,D,20180508,0.13,0.155,0.13,0.14,56870,0
CB INDUSTRIAL PRODUCT HOLDING BERHAD [S] (7076.KL),CBIP.KL,D,20180508,1.42,1.55,1.42,1.55,3030,0
CIMB-C34,CIMB-C34.KL,D,20180508,0.055,0.07,0.055,0.07,21380,0
CCK CONSOLIDATED HOLDINGS BERHAD [S] (7035.KL),CCK.KL,D,20180508,1.45,1.49,1.45,1.45,7005,0
CIMB-C35,CIMB-C35.KL,D,20180508,0.11,0.125,0.11,0.12,6682,0
