NAME,TICKER,PER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
ADVANCED PACKAGING TECHNOLOGY (M) BHD (9148.KL),ADVPKG.KL,D,20180507,1.99,1.99,1.99,1.99,0,0
AAX-C13,AAX-C13.KL,D,20180507,0.045,0.045,0.045,0.045,0,0
ADVENTA BERHAD [S] (7191.KL),ADVENTA.KL,D,20180507,0.525,0.565,0.52,0.565,313,0
AAX-C14,AAX-C14.KL,D,20180507,0.045,0.045,0.045,0.045,2000,0
AE MULTI HOLDINGS BERHAD (7146.KL),AEM.KL,D,20180507,0.16,0.16,0.15,0.155,5631,0
AAX-C15,AAX-C15.KL,D,20180507,0.045,0.045,0.045,0.045,0,0
AEMULUS,AEMULUS.KL,D,20180507,0.365,0.365,0.34,0.34,17777,0
AAX-C16,AAX-C16.KL,D,20180507,0.07,0.07,0.07,0.07,1000,0
AEON CO. (M) BHD [S] (6599.KL),AEON.KL,D,20180507,2.05,2.05,2,2.01,19612,0
AAX-C17,AAX-C17.KL,D,20180507,0.065,0.065,0.065,0.065,0,0
AEON CREDIT SERVICE (M) BERHAD (5139.KL),AEONCR.KL,D,20180507,12.66,12.76,12.42,12.52,314,0
AAX-WA,AAX-WA.KL,D,20180507,0.155,0.155,0.15,0.15,5320,0
AFFIN HOLDINGS BERHAD (5185.KL),AFFIN.KL,D,20180507,2.45,2.45,2.42,2.45,1560,0
ABMB-CU,ABMB-CU.KL,D,20180507,0.1,0.1,0.1,0.1,0,0
AHB HOLDINGS BERHAD [S] (7315.KL),AHB.KL,D,20180507,0.19,0.19,0.18,0.19,1629,0
ABMB-CV,ABMB-CV.KL,D,20180507,0.06,0.06,0.06,0.06,0,0
AHMAD ZAKI RESOURCES BERHAD [S] (7078.KL),AZRB.KL,D,20180507,0.7,0.72,0.7,0.72,849,0
ABMB-CW,ABMB-CW.KL,D,20180507,0.08,0.08,0.08,0.08,0,0
AIRASIA BERHAD (5099.KL),AIRASIA.KL,D,20180507,3.69,3.73,3.65,3.7,34616,0
AEM-WA,AEM-WA.KL,D,20180507,0.045,0.05,0.045,0.05,3600,0
AIRASIA X BERHAD (5238.KL),AAX.KL,D,20180507,0.375,0.38,0.37,0.375,120712,0
AEONCR-LA,AEONCR-LA.KL,D,20180507,1.13,1.13,1.13,1.13,171,0
AJINOMOTO (MALAYSIA) BERHAD [S] (2658.KL),AJI.KL,D,20180507,21.9,21.9,21.4,21.88,132,0
AHB-WB,AHB-WB.KL,D,20180507,0.06,0.06,0.06,0.06,18,0
AJIYA BERHAD [S] (7609.KL),AJIYA.KL,D,20180507,0.5,0.5,0.5,0.5,700,0
AIRASIAC59,AIRASIAC59.KL,D,20180507,0.155,0.165,0.155,0.165,3600,0
ALAM MARITIM RESOURCES,ALAM.KL,D,20180507,0.125,0.125,0.12,0.125,28499,0
AIRASIAC60,AIRASIAC60.KL,D,20180507,0.175,0.175,0.17,0.175,7900,0
AL-AQAR KPJ REIT,ALAQAR.KL,D,20180507,1.2,1.2,1.2,1.2,155,0
AIRASIAC61,AIRASIAC61.KL,D,20180507,0.215,0.23,0.215,0.23,5900,0
ALLIANCE BANK MALAYSIA BERHAD (2488.KL),ABMB.KL,D,20180507,4.11,4.12,4.06,4.1,11172,0
AIRPORT-CV,AIRPORT-CV.KL,D,20180507,0.035,0.035,0.035,0.035,0,0
ALLIANZ MALAYSIA BERHAD (1163.KL),ALLIANZ.KL,D,20180507,11.4,11.4,11.22,11.38,158,0
AIRPORT-CW,AIRPORT-CW.KL,D,20180507,0.16,0.16,0.16,0.16,0,0
ALLIANZ GENERAL INSURANCE MALAYSIA BHD -PA,ALLIANZ-PA.KL,D,20180507,11.2,11.2,11.2,11.2,0,0
AIRPORT-CX,AIRPORT-CX.KL,D,20180507,0.135,0.135,0.135,0.135,0,0
ALSREIT,ALSREIT.KL,D,20180507,0.85,0.85,0.845,0.845,134,0
AIRPORT-CY,AIRPORT-CY.KL,D,20180507,0.1,0.1,0.1,0.1,0,0
ALUMINIUM COMPANY OF MALAYSIA BERHAD [S] (2674.KL),ALCOM.KL,D,20180507,0.76,0.765,0.76,0.765,95,0
AIRPORT-CZ,AIRPORT-CZ.KL,D,20180507,0.095,0.1,0.095,0.1,4,0
AMALGAMATED INDUSTRIAL STEEL BERHAD [S] (2682.KL),AISB.KL,D,20180507,0.3,0.3,0.3,0.3,0,0
AJIYA-WA,AJIYA-WA.KL,D,20180507,0.115,0.115,0.115,0.115,0,0
AMANAH HARTA TANAH PNB (4952.KL),AHP.KL,D,20180507,0.73,0.73,0.73,0.73,30,0
AMBANK-C1,AMBANK-C1.KL,D,20180507,0.005,0.005,0.005,0.005,0,0
AMANAHRAYA REAL ESTATE INVESTMENT TRUST (5127.KL),ARREIT.KL,D,20180507,0.845,0.845,0.825,0.84,658,0
AMBANK-C4,AMBANK-C4.KL,D,20180507,0.01,0.025,0.01,0.025,2001,0
AMCORP PROPERTIES BERHAD [S] (1007.KL),AMPROP.KL,D,20180507,0.665,0.665,0.665,0.665,13,0
AMBANK-C5,AMBANK-C5.KL,D,20180507,0.035,0.035,0.035,0.035,61,0
AMFIRST REAL ESTATE INVESTMENT TRUST (5120.KL),AMFIRST.KL,D,20180507,0.59,0.59,0.575,0.58,3226,0
AMBANK-C6,AMBANK-C6.KL,D,20180507,0.01,0.01,0.01,0.01,0,0
AMMB HOLDINGS BHD (1015.KL),AMBANK.KL,D,20180507,3.73,3.73,3.65,3.68,21691,0
AMBANK-C7,AMBANK-C7.KL,D,20180507,0.015,0.02,0.015,0.02,800,0
AMTEK HOLDINGS BERHAD [S] (7051.KL),AMTEK.KL,D,20180507,0.29,0.29,0.29,0.29,0,0
AMBANK-C8,AMBANK-C8.KL,D,20180507,0.055,0.055,0.055,0.055,2,0
AMTEL HOLDINGS BERHAD (7031.KL),AMTEL.KL,D,20180507,0.63,0.63,0.63,0.63,0,0
AMBANK-C9,AMBANK-C9.KL,D,20180507,0.12,0.12,0.12,0.12,200,0
AMVERTON BERHAD [S] (5959.KL),AMVERTON.KL,D,20180507,1.01,1.01,1.01,1.01,0,0
AMPROP-PA,AMPROP-PA.KL,D,20180507,0.315,0.315,0.315,0.315,56,0
AMWAY (MALAYSIA) HOLDINGS BERHAD [S] (6351.KL),AMWAY.KL,D,20180507,7.72,7.72,7.7,7.71,227,0
AMPROP-PB,AMPROP-PB.KL,D,20180507,0.635,0.635,0.635,0.635,0,0
ANALABS RESOURCES BERHAD [S] (7083.KL),ANALABS.KL,D,20180507,2.02,2.02,2.02,2.02,1,0
ANNJOO-CF,ANNJOO-CF.KL,D,20180507,0.005,0.005,0.005,0.005,0,0
ANCOM BERHAD (4758.KL),ANCOM.KL,D,20180507,0.535,0.535,0.505,0.505,1509,0
ANNJOO-CG,ANNJOO-CG.KL,D,20180507,0.005,0.005,0.005,0.005,0,0
ANCOM LOGISTICS BERHAD [S] (0048.KL),ANCOMLB.KL,D,20180507,0.085,0.085,0.085,0.085,2500,0
ANNJOO-CH,ANNJOO-CH.KL,D,20180507,0.01,0.01,0.01,0.01,4700,0
ANN JOO RESOURCES BERHAD (6556.KL),ANNJOO.KL,D,20180507,2.9,2.9,2.71,2.71,8466,0
ANNJOO-CI,ANNJOO-CI.KL,D,20180507,0.015,0.015,0.015,0.015,1000,0
ANZO,ANZO.KL,D,20180507,0.05,0.055,0.05,0.05,43323,0
ANNJOO-CJ,ANNJOO-CJ.KL,D,20180507,0.01,0.01,0.01,0.01,500,0
APB RESOURCES BERHAD [S] (5568.KL),APB.KL,D,20180507,0.82,0.82,0.82,0.82,0,0
ANNJOO-CK,ANNJOO-CK.KL,D,20180507,0.05,0.05,0.05,0.05,0,0
APEX EQUITY HOLDINGS BERHAD (5088.KL),APEX.KL,D,20180507,0.985,0.985,0.985,0.985,320,0
ANNJOO-CL,ANNJOO-CL.KL,D,20180507,0.03,0.03,0.03,0.03,2100,0
APEX HEALTHCARE BERHAD [S] (7090.KL),AHEALTH.KL,D,20180507,5.6,5.6,5.5,5.5,30,0
ANNJOO-CM,ANNJOO-CM.KL,D,20180507,0.045,0.045,0.04,0.04,4130,0
APFT BERHAD [S] (5194.KL),APFT.KL,D,20180507,0.01,0.01,0.01,0.01,3940,0
ANNJOO-CN,ANNJOO-CN.KL,D,20180507,0.075,0.075,0.075,0.075,0,0
APM AUTOMOTIVE HOLDINGS BERHAD [S] (5015.KL),APM.KL,D,20180507,3.36,3.36,3.3,3.33,35,0
ANNJOO-CO,ANNJOO-CO.KL,D,20180507,0.09,0.09,0.075,0.075,13510,0
APOLLO FOOD HOLDINGS BERHAD [S] (6432.KL),APOLLO.KL,D,20180507,3.86,3.86,3.81,3.81,65,0
ANNJOO-PA,ANNJOO-PA.KL,D,20180507,1.59,1.59,1.59,1.59,0,0
APPASIA BERHAD [S] (0119.KL),APPASIA.KL,D,20180507,0.255,0.27,0.255,0.255,4030,0
ANZO-WA,ANZO-WA.KL,D,20180507,0.015,0.015,0.015,0.015,1012,0
A-RANK BHD,ARANK.KL,D,20180507,0.775,0.775,0.775,0.775,0,0
ANZO-WB,ANZO-WB.KL,D,20180507,0.03,0.03,0.03,0.03,0,0
ARK RESOURCES BERHAD [S] (7007.KL),ARK.KL,D,20180507,0.31,0.31,0.31,0.31,0,0
ANZO-WC,ANZO-WC.KL,D,20180507,0.02,0.02,0.02,0.02,225,0
ASDION BERHAD [S] (0068.KL),ASDION.KL,D,20180507,0.48,0.485,0.46,0.475,66268,0
APFT-WA,APFT-WA.KL,D,20180507,0.005,0.005,0.005,0.005,0,0
ASIA BRANDS BERHAD (7722.KL),ASIABRN.KL,D,20180507,0.86,0.86,0.86,0.86,0,0
APPASIA-WA,APPASIA-WA.KL,D,20180507,0.145,0.155,0.13,0.145,5967,0
ASIA FILE CORPORATION BHD [S] (7129.KL),ASIAFLE.KL,D,20180507,2.66,2.67,2.63,2.64,829,0
ARK-WB,ARK-WB.KL,D,20180507,0.09,0.09,0.09,0.09,0,0
ASIA KNIGHT BERHAD (9954.KL),AKNIGHT.KL,D,20180507,0.125,0.125,0.12,0.12,515,0
ARMADA-C29,ARMADA-C29.KL,D,20180507,0.14,0.14,0.14,0.14,0,0
ASIA MEDIA GROUP BERHAD [S] (0159.KL),AMEDIA.KL,D,20180507,0.085,0.09,0.08,0.08,21202,0
ARMADA-C30,ARMADA-C30.KL,D,20180507,0.1,0.105,0.095,0.105,11304,0
ASIA POLY HOLDINGS BERHAD [S] (0105.KL),ASIAPLY.KL,D,20180507,0.09,0.095,0.09,0.095,1401,0
ARMADA-C31,ARMADA-C31.KL,D,20180507,0.075,0.08,0.075,0.08,4,0
ASIAN PAC HOLDINGS BERHAD [S] (4057.KL),ASIAPAC.KL,D,20180507,0.14,0.14,0.14,0.14,12981,0
ARMADA-C32,ARMADA-C32.KL,D,20180507,0.17,0.17,0.17,0.17,0,0
ASTINO BERHAD [S] (7162.KL),ASTINO.KL,D,20180507,0.785,0.8,0.77,0.8,2251,0
ARMADA-C33,ARMADA-C33.KL,D,20180507,0.045,0.045,0.045,0.045,16498,0
ASTRAL ASIA BERHAD [S] (7054.KL),AASIA.KL,D,20180507,0.185,0.185,0.185,0.185,350,0
ARMADA-C34,ARMADA-C34.KL,D,20180507,0.06,0.06,0.06,0.06,16100,0
ASTRO MALAYSIA HOLDINGS BERHAD (6399.KL),ASTRO.KL,D,20180507,1.81,1.83,1.76,1.76,12041,0
ARMADA-C35,ARMADA-C35.KL,D,20180507,0.08,0.08,0.08,0.08,0,0
AT SYSTEMATIZATION BERHAD [S] (0072.KL),AT.KL,D,20180507,0.075,0.075,0.075,0.075,3199,0
ARMADA-C36,ARMADA-C36.KL,D,20180507,0.045,0.045,0.045,0.045,4000,0
ATLAN HOLDINGS BHD. (7048.KL),ATLAN.KL,D,20180507,4.6,4.6,4.6,4.6,0,0
ARMADA-C37,ARMADA-C37.KL,D,20180507,0.075,0.075,0.07,0.075,8768,0
ATRIUM REAL ESTATE INVESTMENT TRUST,ATRIUM.KL,D,20180507,1.09,1.09,1.08,1.08,808,0
ARMADA-C38,ARMADA-C38.KL,D,20180507,0.03,0.03,0.03,0.03,0,0
ATTA,ATTA.KL,D,20180507,0.85,0.85,0.8,0.8,550,0
ASDION-WB,ASDION-WB.KL,D,20180507,0.145,0.145,0.12,0.14,69781,0
ATURMAJU RESOURCES BERHAD [S] (7181.KL),ATURMJU.KL,D,20180507,0.18,0.18,0.18,0.18,0,0
ASIAPAC-LC,ASIAPAC-LC.KL,D,20180507,0.67,0.67,0.67,0.67,40,0
AVILLION BERHAD [S] (8885.KL),AVI.KL,D,20180507,0.3,0.3,0.3,0.3,320,0
ASIAPAC-WB,ASIAPAC-WB.KL,D,20180507,0.06,0.08,0.06,0.08,81,0
AWC BERHAD [S] (7579.KL),AWC.KL,D,20180507,0.73,0.745,0.725,0.745,520,0
ASIAPLY-PA,ASIAPLY-PA.KL,D,20180507,0.045,0.05,0.045,0.05,5601,0
AXIATA GROUP BERHAD [S] (6888.KL),AXIATA.KL,D,20180507,5.12,5.13,5.05,5.11,22921,0
ASIAPLY-WA,ASIAPLY-WA.KL,D,20180507,0.035,0.035,0.035,0.035,0,0
AXIS REAL ESTATE INVESTMENT TRUST [S] (5106.KL),AXREIT.KL,D,20180507,1.4,1.4,1.38,1.39,1349,0
ASIAPLY-WB,ASIAPLY-WB.KL,D,20180507,0.045,0.045,0.045,0.045,0,0
AYER HOLDINGS BERHAD [S] (2305.KL),AYER.KL,D,20180507,5.55,5.75,5.51,5.75,11,0
ASTRO-C5,ASTRO-C5.KL,D,20180507,0.005,0.005,0.005,0.005,0,0
AYS VENTURES BERHAD [S] (5021.KL),AYS.KL,D,20180507,0.35,0.36,0.345,0.36,1241,0
ASTRO-C6,ASTRO-C6.KL,D,20180507,0.005,0.005,0.005,0.005,0,0
BARAKAH OFFSHORE PETROLEUM BERHAD [S] (7251.KL),BARAKAH.KL,D,20180507,0.175,0.175,0.145,0.155,67864,0
ASTRO-C7,ASTRO-C7.KL,D,20180507,0.09,0.09,0.09,0.09,0,0
BATU KAWAN BERHAD [S] (1899.KL),BKAWAN.KL,D,20180507,18.3,18.3,18.2,18.3,152,0
ATTA-LA,ATTA-LA.KL,D,20180507,0.13,0.13,0.13,0.13,1800,0
BCB BERHAD (6602.KL),BCB.KL,D,20180507,0.395,0.395,0.395,0.395,0,0
ATTA-PA,ATTA-PA.KL,D,20180507,0.19,0.19,0.19,0.19,0,0
BCM ALLIANCE BERHAD (0187.KL),BCMALL.KL,D,20180507,0.14,0.14,0.14,0.14,0,0
ATTA-WB,ATTA-WB.KL,D,20180507,0.175,0.175,0.175,0.175,0,0
BENALEC HOLDINGS BERHAD [S] (5190.KL),BENALEC.KL,D,20180507,0.29,0.29,0.285,0.29,2205,0
ATTA-WC,ATTA-WC.KL,D,20180507,0.165,0.165,0.165,0.165,0,0
BERJAYA ASSETS BERHAD (3239.KL),BJASSET.KL,D,20180507,0.46,0.46,0.455,0.455,8026,0
AT-WA,AT-WA.KL,D,20180507,0.01,0.01,0.01,0.01,1399,0
BERJAYA CORPORATION BERHAD (3395.KL),BJCORP.KL,D,20180507,0.305,0.305,0.295,0.305,63870,0
AT-WB,AT-WB.KL,D,20180507,0.025,0.025,0.025,0.025,0,0
BERJAYA FOOD BERHAD (5196.KL),BJFOOD.KL,D,20180507,1.65,1.66,1.6,1.6,1004,0
AXIATA-C22,AXIATA-C22.KL,D,20180507,0.075,0.075,0.075,0.075,0,0
BERJAYA LAND BERHAD (4219.KL),BJLAND.KL,D,20180507,0.34,0.34,0.33,0.335,13672,0
AXIATA-C23,AXIATA-C23.KL,D,20180507,0.035,0.035,0.035,0.035,5300,0
BERJAYA MEDIA BERHAD (6025.KL),BJMEDIA.KL,D,20180507,0.18,0.23,0.18,0.23,535,0
AXIATA-C24,AXIATA-C24.KL,D,20180507,0.04,0.04,0.04,0.04,0,0
BERJAYA SPORTS TOTO BERHAD (1562.KL),BJTOTO.KL,D,20180507,2.09,2.09,2.07,2.07,9057,0
AXIATA-C25,AXIATA-C25.KL,D,20180507,0.065,0.065,0.065,0.065,0,0
BERMAZ AUTO BERHAD [S] (5248),BAUTO.KL,D,20180507,2.26,2.26,2.19,2.21,2521,0
AZRB-WA,AZRB-WA.KL,D,20180507,0.28,0.28,0.28,0.28,0,0
BERTAM ALLIANCE BERHAD [S] (9814.KL),BERTAM.KL,D,20180507,0.295,0.3,0.295,0.3,1435,0
BAHVEST-WA,BAHVEST-WA.KL,D,20180507,0.805,0.805,0.72,0.76,14716,0
B.I.G. INDUSTRIES BERHAD [S] (7005.KL),BIG.KL,D,20180507,0.315,0.315,0.3,0.3,410,0
BARAKAH-LA,BARAKAH-LA.KL,D,20180507,0.16,0.16,0.16,0.16,200,0
BIMB HOLDINGS BERHAD [S] (5258.KL),BIMB.KL,D,20180507,3.91,3.98,3.9,3.92,509,0
BAT-CJ,BAT-CJ.KL,D,20180507,0.005,0.005,0.005,0.005,0,0
BINA DARULAMAN BERHAD [S] (6173.KL),BDB.KL,D,20180507,0.43,0.43,0.43,0.43,130,0
BAUTO-CT,BAUTO-CT.KL,D,20180507,0.14,0.14,0.14,0.14,0,0
BINA PURI HOLDINGS BHD (5932.KL),BPURI.KL,D,20180507,0.275,0.275,0.275,0.275,4883,0
BAUTO-CU,BAUTO-CU.KL,D,20180507,0.07,0.07,0.07,0.07,0,0
BINACOM,BINACOM.KL,D,20180507,0.42,0.42,0.39,0.4,7027,0
BAUTO-CV,BAUTO-CV.KL,D,20180507,0.065,0.065,0.065,0.065,0,0
BINTAI KINDEN CORPORATION BERHAD (6998.KL),BINTAI.KL,D,20180507,0.13,0.13,0.13,0.13,0,0
BAUTO-CW,BAUTO-CW.KL,D,20180507,0.09,0.09,0.09,0.09,0,0
BINTULU PORT HOLDINGS BERHAD [S] (5032.KL),BIPORT.KL,D,20180507,5.99,5.99,5.99,5.99,0,0
BIMB-CW,BIMB-CW.KL,D,20180507,0.055,0.055,0.05,0.05,2928,0
BIO OSMO BERHAD [S] (7243.KL),BIOOSMO.KL,D,20180507,0.045,0.045,0.045,0.045,6600,0
BIMB-CX,BIMB-CX.KL,D,20180507,0.065,0.065,0.065,0.065,0,0
BIOALPHA HOLDINGS BERHAD [S] (0179.KL),BIOHLDG.KL,D,20180507,0.215,0.215,0.21,0.215,4350,0
BIMB-CY,BIMB-CY.KL,D,20180507,0.1,0.1,0.1,0.1,0,0
BLD PLANTATION BHD. [S] (5069.KL),BLDPLNT.KL,D,20180507,8.01,8.01,8.01,8.01,40,0
BIMB-WA,BIMB-WA.KL,D,20180507,0.22,0.22,0.215,0.215,1145,0
BOILERMECH HOLDINGS BERHAD [S] (0168.KL),BOILERM.KL,D,20180507,0.67,0.67,0.65,0.665,1458,0
BINTAI-WA,BINTAI-WA.KL,D,20180507,0.095,0.095,0.095,0.095,0,0
BONIA CORPORATION BERHAD [S] (9288.KL),BONIA.KL,D,20180507,0.415,0.415,0.405,0.405,485,0
BIOHLDG-WA,BIOHLDG-WA.KL,D,20180507,0.095,0.1,0.095,0.095,2562,0
BOON KOON GROUP BERHAD [S] (7187.KL),BKOON.KL,D,20180507,0.455,0.46,0.455,0.46,660,0
BJCORP-C5,BJCORP-C5.KL,D,20180507,0.01,0.01,0.01,0.01,5734,0
BORNEO AQUA HARVEST BERHAD [S] (0098.KL),BAHVEST.KL,D,20180507,1.11,1.11,1.01,1.07,21280,0
BJCORP-C6,BJCORP-C6.KL,D,20180507,0.005,0.005,0.005,0.005,1610,0
BORNEO OIL BERHAD (7036.KL),BORNOIL.KL,D,20180507,0.085,0.085,0.075,0.08,1270721,0
BJCORP-C7,BJCORP-C7.KL,D,20180507,0.01,0.01,0.01,0.01,6500,0
BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD [S] (8133.KL),BHIC.KL,D,20180507,1.71,1.74,1.65,1.74,160,0
BJCORP-C8,BJCORP-C8.KL,D,20180507,0.02,0.02,0.02,0.02,0,0
BOUSTEAD HOLDINGS BERHAD (2771.KL),BSTEAD.KL,D,20180507,2.56,2.57,2.55,2.56,6847,0
BJCORP-LD,BJCORP-LD.KL,D,20180507,0.4,0.4,0.395,0.4,3350,0
BOUSTEAD PLANTATIONS BERHAD (5254.KL),BPLANT.KL,D,20180507,1.26,1.26,1.25,1.26,5146,0
BJCORP-LE,BJCORP-LE.KL,D,20180507,0.4,0.4,0.4,0.4,0,0
BOX-PAK (MALAYSIA) BHD,BOXPAK.KL,D,20180507,1.08,1.08,1.08,1.08,74,0
BJCORP-WB,BJCORP-WB.KL,D,20180507,0.07,0.075,0.07,0.075,750,0
BP PLASTICS HOLDING BHD [S] (5100.KL),BPPLAS.KL,D,20180507,0.92,0.92,0.91,0.91,1135,0
BJCORP-WC,BJCORP-WC.KL,D,20180507,0.095,0.095,0.095,0.095,0,0
BRAHIM'S HOLDINGS BERHAD [S] (9474.KL),BRAHIMS.KL,D,20180507,0.285,0.285,0.27,0.27,4087,0
BKOON-WA,BKOON-WA.KL,D,20180507,0.245,0.25,0.245,0.25,250,0
BREM HOLDING BERHAD (8761.KL),BREM.KL,D,20180507,0.855,0.855,0.85,0.85,481,0
BORNOIL-WC,BORNOIL-WC.KL,D,20180507,0.04,0.04,0.03,0.035,1040,0
BRIGHT PACKAGING INDUSTRY BERHAD (9938.KL),BRIGHT.KL,D,20180507,0.185,0.185,0.185,0.185,300,0
BORNOIL-WD,BORNOIL-WD.KL,D,20180507,0.04,0.04,0.035,0.04,6028,0
BRITE-TECH BHD,BTECH.KL,D,20180507,0.24,0.24,0.235,0.235,2510,0
BOXPAK-WA,BOXPAK-WA.KL,D,20180507,0.22,0.22,0.22,0.22,750,0
BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (4162.KL),BAT.KL,D,20180507,23.02,23.28,22.46,22.46,1702,0
BRIGHT-WB,BRIGHT-WB.KL,D,20180507,0.03,0.03,0.015,0.025,9705,0
BSL CORPORATION BERHAD [S] (7221.KL),BSLCORP.KL,D,20180507,0.5,0.5,0.5,0.5,0,0
BSTEAD-CM,BSTEAD-CM.KL,D,20180507,0.06,0.06,0.06,0.06,0,0
BTM RESOURCES BERHAD [S] (7188.KL),BTM.KL,D,20180507,0.15,0.15,0.15,0.15,0,0
BTM RESOURCES WA,BTM-WA.KL,D,20180507,0.045,0.045,0.045,0.045,0,0
BUMI ARMADA BERHAD(5210.KL),ARMADA.KL,D,20180507,0.82,0.83,0.81,0.83,31725,0
BTM-WB,BTM-WB.KL,D,20180507,0.08,0.08,0.08,0.08,0,0
BURSA MALAYSIA BERHAD (1818.KL),BURSA.KL,D,20180507,7.15,7.15,7.11,7.14,4272,0
BURSA-C14,BURSA-C14.KL,D,20180507,0.15,0.155,0.135,0.155,1452,0
C.I. HOLDINGS BERHAD (2828.KL),CIHLDG.KL,D,20180507,1.95,1.99,1.95,1.98,650,0
BURSA-C15,BURSA-C15.KL,D,20180507,0.15,0.15,0.15,0.15,0,0
CAB CAKARAN CORPORATION BERHAD [S] (7174.KL),CAB.KL,D,20180507,0.835,0.835,0.81,0.835,2996,0
BURSA-C16,BURSA-C16.KL,D,20180507,0.095,0.095,0.095,0.095,500,0
CABNET,CABNET.KL,D,20180507,0.6,0.6,0.6,0.6,0,0
CAB-WA,CAB-WA.KL,D,20180507,0.65,0.65,0.65,0.65,200,0
CAELY HOLDINGS BHD [S] (7154.KL),CAELY.KL,D,20180507,0.81,0.825,0.78,0.82,9013,0
CAELY-WA,CAELY-WA.KL,D,20180507,0.5,0.51,0.495,0.505,3064,0
CAHYA MATA SARAWAK BERHAD [S] (2852.KL),CMSB.KL,D,20180507,4.05,4.17,4.03,4.09,2074,0
CBIP-WA,CBIP-WA.KL,D,20180507,0.09,0.09,0.09,0.09,100,0
CAM RESOURCES BERHAD [S] (7128.KL),CAMRES.KL,D,20180507,0.325,0.325,0.325,0.325,0,0
CENSOF-WB,CENSOF-WB.KL,D,20180507,0.05,0.05,0.05,0.05,0,0
CAN-ONE BHD,CANONE.KL,D,20180507,2.5,2.5,2.47,2.47,530,0
CIMB-C28,CIMB-C28.KL,D,20180507,0.32,0.32,0.32,0.32,0,0
CAPITAMALLS MALAYSIA TRUST (5180.KL),CMMT.KL,D,20180507,1.18,1.18,1.15,1.16,1551,0
CIMB-C29,CIMB-C29.KL,D,20180507,0.1,0.1,0.095,0.095,2970,0
CAREPLUS GROUP BERHAD [S] (0163.KL),CAREPLS.KL,D,20180507,0.225,0.225,0.22,0.22,3825,0
CIMB-C30,CIMB-C30.KL,D,20180507,0.19,0.19,0.15,0.15,3254,0
CARIMIN PETROLEUM BERHAD [S] (5257.KL),CARIMIN.KL,D,20180507,0.3,0.31,0.29,0.31,2733,0
CIMB-C31,CIMB-C31.KL,D,20180507,0.095,0.095,0.09,0.09,7250,0
CARING PHARMACY GROUP BERHAD (5245.KL),CARING.KL,D,20180507,1.5,1.55,1.5,1.52,107,0
CIMB-C32,CIMB-C32.KL,D,20180507,0.075,0.08,0.075,0.075,69404,0
CARLSBERG BREWERY MALAYSIA BERHAD (2836.KL),CARLSBG.KL,D,20180507,18.04,18.1,17.88,17.88,941,0
CIMB-C33,CIMB-C33.KL,D,20180507,0.125,0.13,0.12,0.12,80530,0
CB INDUSTRIAL PRODUCT HOLDING BERHAD [S] (7076.KL),CBIP.KL,D,20180507,1.45,1.46,1.42,1.42,958,0
CIMB-C34,CIMB-C34.KL,D,20180507,0.06,0.06,0.05,0.055,13156,0
CCK CONSOLIDATED HOLDINGS BERHAD [S] (7035.KL),CCK.KL,D,20180507,1.45,1.45,1.42,1.45,7575,0
CIMB-C35,CIMB-C35.KL,D,20180507,0.11,0.11,0.105,0.105,67596,0
