NAME,TICKER,PER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
AMBANK-C7,AMBANK-C7.KL,D,20180427,0.02,0.025,0.02,0.025,101,0
AMWAY (MALAYSIA) HOLDINGS BERHAD [S] (6351.KL),AMWAY.KL,D,20180427,7.6,7.65,7.57,7.62,150,0
AMBANK-C8,AMBANK-C8.KL,D,20180427,0.07,0.07,0.07,0.07,2,0
ANALABS RESOURCES BERHAD [S] (7083.KL),ANALABS.KL,D,20180427,2.04,2.04,2.04,2.04,10,0
AMBANK-C9,AMBANK-C9.KL,D,20180427,0.13,0.13,0.13,0.13,0,0
ANCOM BERHAD (4758.KL),ANCOM.KL,D,20180427,0.61,0.62,0.575,0.575,12085,0
AMPROP-PA,AMPROP-PA.KL,D,20180427,0.31,0.31,0.31,0.31,3,0
ANCOM LOGISTICS BERHAD [S] (0048.KL),ANCOMLB.KL,D,20180427,0.09,0.09,0.09,0.09,1288,0
AMPROP-PB,AMPROP-PB.KL,D,20180427,0.625,0.625,0.62,0.62,20,0
ANN JOO RESOURCES BERHAD (6556.KL),ANNJOO.KL,D,20180427,2.98,2.98,2.91,2.95,6990,0
ANNJOO-CF,ANNJOO-CF.KL,D,20180427,0.005,0.005,0.005,0.005,0,0
ANZO,ANZO.KL,D,20180427,0.055,0.06,0.055,0.06,2056,0
ANNJOO-CG,ANNJOO-CG.KL,D,20180427,0.005,0.005,0.005,0.005,0,0
APB RESOURCES BERHAD [S] (5568.KL),APB.KL,D,20180427,0.82,0.82,0.82,0.82,0,0
ANNJOO-CH,ANNJOO-CH.KL,D,20180427,0.015,0.015,0.015,0.015,0,0
APEX EQUITY HOLDINGS BERHAD (5088.KL),APEX.KL,D,20180427,0.93,1.01,0.93,1.01,168,0
ANNJOO-CI,ANNJOO-CI.KL,D,20180427,0.025,0.025,0.025,0.025,0,0
APEX HEALTHCARE BERHAD [S] (7090.KL),AHEALTH.KL,D,20180427,5.75,5.75,5.75,5.75,13,0
ANNJOO-CJ,ANNJOO-CJ.KL,D,20180427,0.025,0.025,0.025,0.025,0,0
APFT BERHAD [S] (5194.KL),APFT.KL,D,20180427,0.01,0.01,0.01,0.01,1800,0
ANNJOO-CK,ANNJOO-CK.KL,D,20180427,0.05,0.05,0.05,0.05,0,0
APM AUTOMOTIVE HOLDINGS BERHAD [S] (5015.KL),APM.KL,D,20180427,3.35,3.4,3.35,3.35,20,0
ANNJOO-CL,ANNJOO-CL.KL,D,20180427,0.035,0.035,0.03,0.03,502,0
APOLLO FOOD HOLDINGS BERHAD [S] (6432.KL),APOLLO.KL,D,20180427,3.89,3.91,3.8,3.91,150,0
ANNJOO-CM,ANNJOO-CM.KL,D,20180427,0.055,0.055,0.055,0.055,3400,0
APPASIA BERHAD [S] (0119.KL),APPASIA.KL,D,20180427,0.26,0.27,0.26,0.265,1579,0
ANNJOO-CN,ANNJOO-CN.KL,D,20180427,0.085,0.085,0.085,0.085,0,0
A-RANK BHD,ARANK.KL,D,20180427,0.73,0.76,0.725,0.73,5593,0
ANNJOO-CO,ANNJOO-CO.KL,D,20180427,0.11,0.11,0.105,0.11,6424,0
ARK RESOURCES BERHAD [S] (7007.KL),ARK.KL,D,20180427,0.31,0.31,0.31,0.31,0,0
ANNJOO-PA,ANNJOO-PA.KL,D,20180427,1.63,1.63,1.63,1.63,7,0
ASDION BERHAD [S] (0068.KL),ASDION.KL,D,20180427,0.385,0.415,0.38,0.405,93462,0
ANZO-WA,ANZO-WA.KL,D,20180427,0.015,0.015,0.015,0.015,593,0
ASIA BRANDS BERHAD (7722.KL),ASIABRN.KL,D,20180427,0.86,0.86,0.86,0.86,0,0
ANZO-WB,ANZO-WB.KL,D,20180427,0.03,0.03,0.03,0.03,0,0
ASIA FILE CORPORATION BHD [S] (7129.KL),ASIAFLE.KL,D,20180427,2.66,2.66,2.66,2.66,11,0
ANZO-WC,ANZO-WC.KL,D,20180427,0.02,0.025,0.02,0.025,7,0
ASIA KNIGHT BERHAD (9954.KL),AKNIGHT.KL,D,20180427,0.13,0.135,0.12,0.135,2238,0
APFT-WA,APFT-WA.KL,D,20180427,0.005,0.005,0.005,0.005,300,0
ASIA MEDIA GROUP BERHAD [S] (0159.KL),AMEDIA.KL,D,20180427,0.09,0.09,0.085,0.09,6069,0
APPASIA-WA,APPASIA-WA.KL,D,20180427,0.16,0.16,0.16,0.16,20,0
ASIA POLY HOLDINGS BERHAD [S] (0105.KL),ASIAPLY.KL,D,20180427,0.1,0.1,0.09,0.1,702,0
ARK-WB,ARK-WB.KL,D,20180427,0.09,0.09,0.09,0.09,0,0
ASIAN PAC HOLDINGS BERHAD [S] (4057.KL),ASIAPAC.KL,D,20180427,0.14,0.14,0.14,0.14,8330,0
ARMADA-C29,ARMADA-C29.KL,D,20180427,0.135,0.135,0.135,0.135,0,0
ASTINO BERHAD [S] (7162.KL),ASTINO.KL,D,20180427,0.795,0.795,0.785,0.785,559,0
ARMADA-C30,ARMADA-C30.KL,D,20180427,0.11,0.11,0.11,0.11,500,0
ASTRAL ASIA BERHAD [S] (7054.KL),AASIA.KL,D,20180427,0.19,0.19,0.185,0.185,275,0
ARMADA-C31,ARMADA-C31.KL,D,20180427,0.085,0.085,0.085,0.085,0,0
ASTRO MALAYSIA HOLDINGS BERHAD (6399.KL),ASTRO.KL,D,20180427,1.82,1.88,1.81,1.85,10502,0
ARMADA-C32,ARMADA-C32.KL,D,20180427,0.17,0.17,0.17,0.17,0,0
AT SYSTEMATIZATION BERHAD [S] (0072.KL),AT.KL,D,20180427,0.08,0.08,0.08,0.08,334,0
ARMADA-C33,ARMADA-C33.KL,D,20180427,0.05,0.05,0.05,0.05,8750,0
ATLAN HOLDINGS BHD. (7048.KL),ATLAN.KL,D,20180427,4.65,4.65,4.6,4.6,12,0
ARMADA-C34,ARMADA-C34.KL,D,20180427,0.06,0.06,0.06,0.06,5000,0
ATRIUM REAL ESTATE INVESTMENT TRUST,ATRIUM.KL,D,20180427,1.08,1.1,1.08,1.1,2458,0
ARMADA-C35,ARMADA-C35.KL,D,20180427,0.09,0.09,0.09,0.09,4000,0
ATTA,ATTA.KL,D,20180427,0.84,0.84,0.825,0.825,602,0
ARMADA-C36,ARMADA-C36.KL,D,20180427,0.05,0.05,0.05,0.05,1450,0
ATURMAJU RESOURCES BERHAD [S] (7181.KL),ATURMJU.KL,D,20180427,0.18,0.18,0.18,0.18,0,0
ARMADA-C37,ARMADA-C37.KL,D,20180427,0.08,0.08,0.075,0.08,7103,0
AVILLION BERHAD [S] (8885.KL),AVI.KL,D,20180427,0.29,0.32,0.29,0.32,1054,0
ARMADA-C38,ARMADA-C38.KL,D,20180427,0.15,0.15,0.15,0.15,0,0
AWC BERHAD [S] (7579.KL),AWC.KL,D,20180427,0.74,0.75,0.74,0.74,2604,0
ASDION-WB,ASDION-WB.KL,D,20180427,0.11,0.115,0.105,0.115,66342,0
AXIATA GROUP BERHAD [S] (6888.KL),AXIATA.KL,D,20180427,5.16,5.31,5.06,5.3,21635,0
ASIAPAC-LC,ASIAPAC-LC.KL,D,20180427,0.83,0.83,0.83,0.83,0,0
AXIS REAL ESTATE INVESTMENT TRUST [S] (5106.KL),AXREIT.KL,D,20180427,1.38,1.39,1.38,1.39,716,0
ASIAPAC-WB,ASIAPAC-WB.KL,D,20180427,0.075,0.075,0.075,0.075,0,0
AYER HOLDINGS BERHAD [S] (2305.KL),AYER.KL,D,20180427,6,6,6,6,10,0
ASIAPLY-PA,ASIAPLY-PA.KL,D,20180427,0.045,0.045,0.045,0.045,1500,0
AYS VENTURES BERHAD [S] (5021.KL),AYS.KL,D,20180427,0.36,0.365,0.355,0.355,567,0
ASIAPLY-WA,ASIAPLY-WA.KL,D,20180427,0.045,0.045,0.04,0.04,151,0
BARAKAH OFFSHORE PETROLEUM BERHAD [S] (7251.KL),BARAKAH.KL,D,20180427,0.235,0.24,0.235,0.24,2162,0
ASIAPLY-WB,ASIAPLY-WB.KL,D,20180427,0.045,0.045,0.045,0.045,0,0
BATU KAWAN BERHAD [S] (1899.KL),BKAWAN.KL,D,20180427,18.5,18.5,18.5,18.5,0,0
ASTRO-C5,ASTRO-C5.KL,D,20180427,0.005,0.005,0.005,0.005,0,0
BCB BERHAD (6602.KL),BCB.KL,D,20180427,0.355,0.355,0.355,0.355,30,0
ASTRO-C6,ASTRO-C6.KL,D,20180427,0.005,0.005,0.005,0.005,0,0
BCM ALLIANCE BERHAD (0187.KL),BCMALL.KL,D,20180427,0.145,0.145,0.145,0.145,3255,0
ASTRO-C7,ASTRO-C7.KL,D,20180427,0.105,0.105,0.105,0.105,0,0
BENALEC HOLDINGS BERHAD [S] (5190.KL),BENALEC.KL,D,20180427,0.29,0.295,0.29,0.295,775,0
ATTA-LA,ATTA-LA.KL,D,20180427,0.145,0.145,0.14,0.14,5710,0
BERJAYA ASSETS BERHAD (3239.KL),BJASSET.KL,D,20180427,0.46,0.47,0.46,0.47,10694,0
ATTA-PA,ATTA-PA.KL,D,20180427,0.19,0.2,0.19,0.2,1000,0
BERJAYA CORPORATION BERHAD (3395.KL),BJCORP.KL,D,20180427,0.295,0.3,0.29,0.295,29796,0
ATTA-WB,ATTA-WB.KL,D,20180427,0.175,0.175,0.175,0.175,0,0
BERJAYA FOOD BERHAD (5196.KL),BJFOOD.KL,D,20180427,1.66,1.66,1.66,1.66,0,0
ATTA-WC,ATTA-WC.KL,D,20180427,0.18,0.18,0.18,0.18,0,0
BERJAYA LAND BERHAD (4219.KL),BJLAND.KL,D,20180427,0.295,0.3,0.29,0.29,56555,0
AT-WA,AT-WA.KL,D,20180427,0.01,0.01,0.01,0.01,0,0
BERJAYA MEDIA BERHAD (6025.KL),BJMEDIA.KL,D,20180427,0.21,0.21,0.21,0.21,0,0
AT-WB,AT-WB.KL,D,20180427,0.025,0.025,0.025,0.025,0,0
BERJAYA SPORTS TOTO BERHAD (1562.KL),BJTOTO.KL,D,20180427,2.08,2.09,2.08,2.09,1836,0
AXIATA-C22,AXIATA-C22.KL,D,20180427,0.09,0.09,0.09,0.09,4,0
BERMAZ AUTO BERHAD [S] (5248),BAUTO.KL,D,20180427,2.18,2.25,2.18,2.25,2575,0
AXIATA-C23,AXIATA-C23.KL,D,20180427,0.035,0.05,0.035,0.05,11513,0
BERTAM ALLIANCE BERHAD [S] (9814.KL),BERTAM.KL,D,20180427,0.3,0.3,0.3,0.3,120,0
AXIATA-C24,AXIATA-C24.KL,D,20180427,0.05,0.05,0.05,0.05,206,0
B.I.G. INDUSTRIES BERHAD [S] (7005.KL),BIG.KL,D,20180427,0.32,0.32,0.305,0.32,622,0
AXIATA-C25,AXIATA-C25.KL,D,20180427,0.06,0.08,0.06,0.075,472,0
BIMB HOLDINGS BERHAD [S] (5258.KL),BIMB.KL,D,20180427,3.98,3.98,3.92,3.95,53,0
AZRB-WA,AZRB-WA.KL,D,20180427,0.28,0.28,0.28,0.28,0,0
BINA DARULAMAN BERHAD [S] (6173.KL),BDB.KL,D,20180427,0.44,0.44,0.44,0.44,0,0
BAHVEST-WA,BAHVEST-WA.KL,D,20180427,0.82,0.88,0.82,0.855,17671,0
BINA PURI HOLDINGS BHD (5932.KL),BPURI.KL,D,20180427,0.275,0.275,0.275,0.275,200,0
BARAKAH-LA,BARAKAH-LA.KL,D,20180427,0.225,0.225,0.225,0.225,1,0
BINACOM,BINACOM.KL,D,20180427,0.4,0.4,0.395,0.395,1419,0
BAT-CJ,BAT-CJ.KL,D,20180427,0.005,0.01,0.005,0.01,2022,0
BINTAI KINDEN CORPORATION BERHAD (6998.KL),BINTAI.KL,D,20180427,0.135,0.135,0.135,0.135,0,0
BAUTO-CT,BAUTO-CT.KL,D,20180427,0.135,0.135,0.135,0.135,0,0
BINTULU PORT HOLDINGS BERHAD [S] (5032.KL),BIPORT.KL,D,20180427,5.85,5.9,5.85,5.85,20,0
BAUTO-CU,BAUTO-CU.KL,D,20180427,0.07,0.07,0.07,0.07,0,0
BIO OSMO BERHAD [S] (7243.KL),BIOOSMO.KL,D,20180427,0.05,0.055,0.05,0.05,7908,0
BAUTO-CV,BAUTO-CV.KL,D,20180427,0.07,0.07,0.07,0.07,0,0
BIOALPHA HOLDINGS BERHAD [S] (0179.KL),BIOHLDG.KL,D,20180427,0.21,0.215,0.205,0.215,7549,0
BAUTO-CW,BAUTO-CW.KL,D,20180427,0.095,0.095,0.095,0.095,0,0
BLD PLANTATION BHD. [S] (5069.KL),BLDPLNT.KL,D,20180427,8.01,8.01,8.01,8.01,0,0
BIMB-CW,BIMB-CW.KL,D,20180427,0.05,0.055,0.05,0.05,6604,0
BOILERMECH HOLDINGS BERHAD [S] (0168.KL),BOILERM.KL,D,20180427,0.68,0.695,0.68,0.695,415,0
BIMB-CX,BIMB-CX.KL,D,20180427,0.065,0.065,0.065,0.065,0,0
BONIA CORPORATION BERHAD [S] (9288.KL),BONIA.KL,D,20180427,0.425,0.425,0.4,0.41,29450,0
BIMB-CY,BIMB-CY.KL,D,20180427,0.1,0.1,0.1,0.1,0,0
BOON KOON GROUP BERHAD [S] (7187.KL),BKOON.KL,D,20180427,0.465,0.465,0.455,0.46,1371,0
BIMB-WA,BIMB-WA.KL,D,20180427,0.22,0.23,0.22,0.22,1388,0
BORNEO AQUA HARVEST BERHAD [S] (0098.KL),BAHVEST.KL,D,20180427,1.13,1.18,1.11,1.16,26724,0
BINTAI-WA,BINTAI-WA.KL,D,20180427,0.075,0.075,0.075,0.075,0,0
BORNEO OIL BERHAD (7036.KL),BORNOIL.KL,D,20180427,0.08,0.085,0.075,0.085,663390,0
BIOHLDG-WA,BIOHLDG-WA.KL,D,20180427,0.095,0.1,0.095,0.1,2685,0
BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD [S] (8133.KL),BHIC.KL,D,20180427,1.86,1.86,1.86,1.86,78,0
BJCORP-C5,BJCORP-C5.KL,D,20180427,0.01,0.01,0.01,0.01,3100,0
BOUSTEAD HOLDINGS BERHAD (2771.KL),BSTEAD.KL,D,20180427,2.57,2.57,2.56,2.56,4690,0
BJCORP-C6,BJCORP-C6.KL,D,20180427,0.035,0.035,0.035,0.035,0,0
BOUSTEAD PLANTATIONS BERHAD (5254.KL),BPLANT.KL,D,20180427,1.24,1.26,1.23,1.25,9807,0
BJCORP-C7,BJCORP-C7.KL,D,20180427,0.005,0.005,0.005,0.005,0,0
BOX-PAK (MALAYSIA) BHD,BOXPAK.KL,D,20180427,1.09,1.09,1.09,1.09,0,0
BJCORP-C8,BJCORP-C8.KL,D,20180427,0.025,0.025,0.025,0.025,0,0
BP PLASTICS HOLDING BHD [S] (5100.KL),BPPLAS.KL,D,20180427,0.89,0.895,0.89,0.895,425,0
BJCORP-LD,BJCORP-LD.KL,D,20180427,0.39,0.41,0.39,0.41,8100,0
BRAHIM'S HOLDINGS BERHAD [S] (9474.KL),BRAHIMS.KL,D,20180427,0.31,0.315,0.3,0.31,5217,0
BJCORP-LE,BJCORP-LE.KL,D,20180427,0.4,0.4,0.4,0.4,0,0
BREM HOLDING BERHAD (8761.KL),BREM.KL,D,20180427,0.865,0.865,0.855,0.855,600,0
BJCORP-WB,BJCORP-WB.KL,D,20180427,0.07,0.07,0.07,0.07,150,0
BRIGHT PACKAGING INDUSTRY BERHAD (9938.KL),BRIGHT.KL,D,20180427,0.205,0.205,0.205,0.205,10,0
BJCORP-WC,BJCORP-WC.KL,D,20180427,0.095,0.095,0.095,0.095,200,0
BRITE-TECH BHD,BTECH.KL,D,20180427,0.26,0.26,0.26,0.26,0,0
BKOON-WA,BKOON-WA.KL,D,20180427,0.25,0.25,0.25,0.25,0,0
BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (4162.KL),BAT.KL,D,20180427,24.26,24.62,24.26,24.32,546,0
BORNOIL-WC,BORNOIL-WC.KL,D,20180427,0.03,0.035,0.03,0.035,17975,0
BSL CORPORATION BERHAD [S] (7221.KL),BSLCORP.KL,D,20180427,0.51,0.51,0.51,0.51,0,0
BORNOIL-WD,BORNOIL-WD.KL,D,20180427,0.04,0.045,0.035,0.04,138675,0
BTM RESOURCES BERHAD [S] (7188.KL),BTM.KL,D,20180427,0.15,0.15,0.15,0.15,100,0
BOXPAK-WA,BOXPAK-WA.KL,D,20180427,0.21,0.21,0.21,0.21,0,0
BUMI ARMADA BERHAD(5210.KL),ARMADA.KL,D,20180427,0.83,0.835,0.825,0.835,8125,0
BRIGHT-WB,BRIGHT-WB.KL,D,20180427,0.035,0.035,0.035,0.035,510,0
BURSA MALAYSIA BERHAD (1818.KL),BURSA.KL,D,20180427,7.3,7.36,7.25,7.26,4171,0
BSTEAD-CM,BSTEAD-CM.KL,D,20180427,0.06,0.06,0.06,0.06,0,0
C.I. HOLDINGS BERHAD (2828.KL),CIHLDG.KL,D,20180427,1.97,1.97,1.97,1.97,1,0
BTM RESOURCES WA,BTM-WA.KL,D,20180427,0.045,0.045,0.045,0.045,0,0
CAB CAKARAN CORPORATION BERHAD [S] (7174.KL),CAB.KL,D,20180427,0.865,0.865,0.85,0.85,2495,0
BTM-WB,BTM-WB.KL,D,20180427,0.065,0.065,0.065,0.065,0,0
CABNET,CABNET.KL,D,20180427,0.58,0.58,0.58,0.58,0,0
BURSA-C14,BURSA-C14.KL,D,20180427,0.185,0.185,0.16,0.175,145,0
CAELY HOLDINGS BHD [S] (7154.KL),CAELY.KL,D,20180427,1.01,1.01,0.895,0.905,25684,0
BURSA-C15,BURSA-C15.KL,D,20180427,0.225,0.225,0.225,0.225,0,0
CAHYA MATA SARAWAK BERHAD [S] (2852.KL),CMSB.KL,D,20180427,4.04,4.06,4,4.04,11326,0
BURSA-C16,BURSA-C16.KL,D,20180427,0.115,0.115,0.115,0.115,200,0
CAM RESOURCES BERHAD [S] (7128.KL),CAMRES.KL,D,20180427,0.325,0.325,0.325,0.325,1,0
CAB-WA,CAB-WA.KL,D,20180427,0.67,0.695,0.67,0.695,391,0
CAN-ONE BHD,CANONE.KL,D,20180427,2.52,2.52,2.52,2.52,60,0
CAELY-WA,CAELY-WA.KL,D,20180427,0.57,0.605,0.51,0.55,11100,0
CAPITAMALLS MALAYSIA TRUST (5180.KL),CMMT.KL,D,20180427,1.16,1.16,1.14,1.14,1153,0
CBIP-WA,CBIP-WA.KL,D,20180427,0.1,0.1,0.095,0.1,1814,0
CAREPLUS GROUP BERHAD [S] (0163.KL),CAREPLS.KL,D,20180427,0.245,0.245,0.24,0.24,1163,0
CENSOF-WB,CENSOF-WB.KL,D,20180427,0.05,0.05,0.05,0.05,12,0
CARIMIN PETROLEUM BERHAD [S] (5257.KL),CARIMIN.KL,D,20180427,0.315,0.315,0.305,0.31,468,0
CIMB-C26,CIMB-C26.KL,D,20180427,0.085,0.085,0.085,0.085,0,0
CARING PHARMACY GROUP BERHAD (5245.KL),CARING.KL,D,20180427,1.62,1.62,1.62,1.62,2,0
CIMB-C28,CIMB-C28.KL,D,20180427,0.32,0.32,0.32,0.32,0,0
CARLSBERG BREWERY MALAYSIA BERHAD (2836.KL),CARLSBG.KL,D,20180427,19.48,19.7,19.48,19.7,765,0
CIMB-C29,CIMB-C29.KL,D,20180427,0.155,0.155,0.155,0.155,200,0
CB INDUSTRIAL PRODUCT HOLDING BERHAD [S] (7076.KL),CBIP.KL,D,20180427,1.5,1.5,1.46,1.49,218,0
CIMB-C30,CIMB-C30.KL,D,20180427,0.255,0.28,0.25,0.28,17925,0
CCK CONSOLIDATED HOLDINGS BERHAD [S] (7035.KL),CCK.KL,D,20180427,1.47,1.5,1.47,1.48,6714,0
