NAME,TICKER,PER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
NEGRI SEMBILAN OIL PALMS BERHAD (2038),SEM.KL,D,20180504,1.52,1.52,1.48,1.5,374,0
A50CHIN-C12,A50CHIN-C12.KL,D,20180504,0.04,0.04,0.035,0.035,2430,0
ABF MALAYSIA BOND INDEX FUND,ABFMY1.KL,D,20180504,1.153,1.153,1.153,1.153,0,0
A50CHIN-C13,A50CHIN-C13.KL,D,20180504,0.21,0.21,0.21,0.21,0,0
ABLEGROUP BERHAD (7086.KL),ABLEGRP.KL,D,20180504,0.1,0.1,0.1,0.1,0,0
A50CHIN-C14,A50CHIN-C14.KL,D,20180504,0.03,0.03,0.03,0.03,250,0
ABM FUJIYA BERHAD [S] (5198.KL),AFUJIYA.KL,D,20180504,0.41,0.42,0.41,0.42,100,0
A50CHIN-C16,A50CHIN-C16.KL,D,20180504,0.075,0.09,0.07,0.09,10204,0
ACME HOLDINGS BERHAD (7131.KL),ACME.KL,D,20180504,0.35,0.35,0.35,0.35,0,0
A50CHIN-H15,A50CHIN-H15.KL,D,20180504,1.1,1.1,1.1,1.1,0,0
ACOUSTECH BHD(7061.KL),ACOSTEC.KL,D,20180504,0.375,0.395,0.375,0.395,110,0
A50CHIN-H7,A50CHIN-H7.KL,D,20180504,0.14,0.14,0.14,0.14,0,0
ADVANCE INFORMATION MARKETING BERHAD (0122.KL),AIM.KL,D,20180504,0.22,0.22,0.22,0.22,0,0
A50CHIN-H8,A50CHIN-H8.KL,D,20180504,0.59,0.59,0.59,0.59,0,0
ADVANCE SYNERGY BERHAD (1481.KL),ASB.KL,D,20180504,0.12,0.125,0.12,0.12,1965,0
A50CHIN-H9,A50CHIN-H9.KL,D,20180504,0.69,0.715,0.69,0.715,24,0
ADVCON,ADVCON.KL,D,20180504,0.63,0.65,0.615,0.65,1051,0
AAX-C11,AAX-C11.KL,D,20180504,0.035,0.035,0.035,0.035,4691,0
ADVANCED PACKAGING TECHNOLOGY (M) BHD (9148.KL),ADVPKG.KL,D,20180504,1.95,2,1.95,1.99,54,0
AAX-C13,AAX-C13.KL,D,20180504,0.045,0.045,0.045,0.045,10000,0
ADVENTA BERHAD [S] (7191.KL),ADVENTA.KL,D,20180504,0.525,0.55,0.525,0.525,412,0
AAX-C14,AAX-C14.KL,D,20180504,0.05,0.05,0.05,0.05,8000,0
AE MULTI HOLDINGS BERHAD (7146.KL),AEM.KL,D,20180504,0.16,0.165,0.16,0.165,4917,0
AAX-C15,AAX-C15.KL,D,20180504,0.045,0.045,0.045,0.045,0,0
AEMULUS,AEMULUS.KL,D,20180504,0.38,0.385,0.365,0.365,21225,0
AAX-C16,AAX-C16.KL,D,20180504,0.07,0.07,0.07,0.07,0,0
AEON CO. (M) BHD [S] (6599.KL),AEON.KL,D,20180504,2.04,2.05,2.02,2.05,5874,0
AAX-C17,AAX-C17.KL,D,20180504,0.065,0.065,0.065,0.065,0,0
AEON CREDIT SERVICE (M) BERHAD (5139.KL),AEONCR.KL,D,20180504,12.74,12.8,12.7,12.7,1702,0
AAX-WA,AAX-WA.KL,D,20180504,0.155,0.155,0.155,0.155,3565,0
AFFIN HOLDINGS BERHAD (5185.KL),AFFIN.KL,D,20180504,2.49,2.49,2.45,2.45,734,0
ABMB-CU,ABMB-CU.KL,D,20180504,0.1,0.1,0.1,0.1,0,0
AHB HOLDINGS BERHAD [S] (7315.KL),AHB.KL,D,20180504,0.205,0.205,0.19,0.19,1339,0
ABMB-CV,ABMB-CV.KL,D,20180504,0.06,0.06,0.06,0.06,4,0
AHMAD ZAKI RESOURCES BERHAD [S] (7078.KL),AZRB.KL,D,20180504,0.72,0.72,0.72,0.72,92,0
ABMB-CW,ABMB-CW.KL,D,20180504,0.08,0.08,0.08,0.08,0,0
AIRASIA BERHAD (5099.KL),AIRASIA.KL,D,20180504,3.73,3.79,3.71,3.71,60141,0
AEM-WA,AEM-WA.KL,D,20180504,0.055,0.055,0.05,0.055,4365,0
AIRASIA X BERHAD (5238.KL),AAX.KL,D,20180504,0.38,0.38,0.375,0.375,35552,0
AEONCR-LA,AEONCR-LA.KL,D,20180504,1.15,1.15,1.15,1.15,15,0
AJINOMOTO (MALAYSIA) BERHAD [S] (2658.KL),AJI.KL,D,20180504,21.86,21.96,21.86,21.9,134,0
AHB-WB,AHB-WB.KL,D,20180504,0.06,0.06,0.06,0.06,500,0
AJIYA BERHAD [S] (7609.KL),AJIYA.KL,D,20180504,0.51,0.51,0.5,0.5,380,0
AIRASIAC59,AIRASIAC59.KL,D,20180504,0.17,0.17,0.17,0.17,0,0
ALAM MARITIM RESOURCES,ALAM.KL,D,20180504,0.135,0.135,0.125,0.13,23853,0
AIRASIAC60,AIRASIAC60.KL,D,20180504,0.18,0.19,0.18,0.18,32990,0
AL-AQAR KPJ REIT,ALAQAR.KL,D,20180504,1.2,1.2,1.2,1.2,50,0
AIRASIAC61,AIRASIAC61.KL,D,20180504,0.23,0.245,0.23,0.235,11765,0
ALLIANCE BANK MALAYSIA BERHAD (2488.KL),ABMB.KL,D,20180504,4.12,4.17,4.09,4.13,12514,0
AIRPORT-CV,AIRPORT-CV.KL,D,20180504,0.035,0.035,0.035,0.035,0,0
ALLIANZ MALAYSIA BERHAD (1163.KL),ALLIANZ.KL,D,20180504,11.38,11.4,11.2,11.2,3007,0
AIRPORT-CW,AIRPORT-CW.KL,D,20180504,0.16,0.16,0.16,0.16,0,0
ALLIANZ GENERAL INSURANCE MALAYSIA BHD -PA,ALLIANZ-PA.KL,D,20180504,11.2,11.2,11.2,11.2,0,0
AIRPORT-CX,AIRPORT-CX.KL,D,20180504,0.125,0.135,0.125,0.135,2008,0
ALSREIT,ALSREIT.KL,D,20180504,0.845,0.86,0.845,0.85,36,0
AIRPORT-CY,AIRPORT-CY.KL,D,20180504,0.095,0.1,0.095,0.1,400,0
ALUMINIUM COMPANY OF MALAYSIA BERHAD [S] (2674.KL),ALCOM.KL,D,20180504,0.8,0.8,0.765,0.765,265,0
AIRPORT-CZ,AIRPORT-CZ.KL,D,20180504,0.11,0.11,0.11,0.11,0,0
AMALGAMATED INDUSTRIAL STEEL BERHAD [S] (2682.KL),AISB.KL,D,20180504,0.3,0.3,0.3,0.3,156,0
AJIYA-WA,AJIYA-WA.KL,D,20180504,0.115,0.115,0.115,0.115,987,0
AMANAH HARTA TANAH PNB (4952.KL),AHP.KL,D,20180504,0.73,0.73,0.73,0.73,10,0
AMBANK-C1,AMBANK-C1.KL,D,20180504,0.005,0.005,0.005,0.005,0,0
AMANAHRAYA REAL ESTATE INVESTMENT TRUST (5127.KL),ARREIT.KL,D,20180504,0.855,0.855,0.845,0.845,390,0
AMBANK-C4,AMBANK-C4.KL,D,20180504,0.025,0.025,0.025,0.025,0,0
AMCORP PROPERTIES BERHAD [S] (1007.KL),AMPROP.KL,D,20180504,0.65,0.71,0.65,0.71,2182,0
AMBANK-C5,AMBANK-C5.KL,D,20180504,0.035,0.035,0.035,0.035,0,0
AMFIRST REAL ESTATE INVESTMENT TRUST (5120.KL),AMFIRST.KL,D,20180504,0.605,0.61,0.605,0.61,3063,0
AMBANK-C6,AMBANK-C6.KL,D,20180504,0.01,0.01,0.01,0.01,0,0
AMMB HOLDINGS BHD (1015.KL),AMBANK.KL,D,20180504,3.77,3.78,3.71,3.71,34714,0
AMBANK-C7,AMBANK-C7.KL,D,20180504,0.025,0.025,0.025,0.025,0,0
AMTEK HOLDINGS BERHAD [S] (7051.KL),AMTEK.KL,D,20180504,0.29,0.29,0.29,0.29,0,0
AMBANK-C8,AMBANK-C8.KL,D,20180504,0.065,0.065,0.065,0.065,6,0
AMTEL HOLDINGS BERHAD (7031.KL),AMTEL.KL,D,20180504,0.63,0.63,0.63,0.63,70,0
AMBANK-C9,AMBANK-C9.KL,D,20180504,0.12,0.12,0.115,0.115,3000,0
AMVERTON BERHAD [S] (5959.KL),AMVERTON.KL,D,20180504,1.01,1.01,1.01,1.01,0,0
AMPROP-PA,AMPROP-PA.KL,D,20180504,0.31,0.32,0.31,0.32,12,0
AMWAY (MALAYSIA) HOLDINGS BERHAD [S] (6351.KL),AMWAY.KL,D,20180504,7.65,7.7,7.6,7.7,113,0
AMPROP-PB,AMPROP-PB.KL,D,20180504,0.635,0.635,0.635,0.635,1,0
ANALABS RESOURCES BERHAD [S] (7083.KL),ANALABS.KL,D,20180504,2.07,2.07,2.07,2.07,300,0
ANNJOO-CF,ANNJOO-CF.KL,D,20180504,0.005,0.005,0.005,0.005,0,0
ANCOM BERHAD (4758.KL),ANCOM.KL,D,20180504,0.545,0.545,0.53,0.535,5129,0
ANNJOO-CG,ANNJOO-CG.KL,D,20180504,0.005,0.005,0.005,0.005,0,0
ANCOM LOGISTICS BERHAD [S] (0048.KL),ANCOMLB.KL,D,20180504,0.09,0.09,0.09,0.09,500,0
ANNJOO-CH,ANNJOO-CH.KL,D,20180504,0.015,0.015,0.015,0.015,0,0
ANN JOO RESOURCES BERHAD (6556.KL),ANNJOO.KL,D,20180504,2.89,2.93,2.86,2.91,4038,0
ANNJOO-CI,ANNJOO-CI.KL,D,20180504,0.025,0.025,0.025,0.025,0,0
ANZO,ANZO.KL,D,20180504,0.05,0.06,0.05,0.055,10424,0
ANNJOO-CJ,ANNJOO-CJ.KL,D,20180504,0.025,0.025,0.025,0.025,0,0
APB RESOURCES BERHAD [S] (5568.KL),APB.KL,D,20180504,0.82,0.82,0.82,0.82,0,0
ANNJOO-CK,ANNJOO-CK.KL,D,20180504,0.05,0.05,0.05,0.05,0,0
APEX EQUITY HOLDINGS BERHAD (5088.KL),APEX.KL,D,20180504,1.03,1.03,1,1,260,0
ANNJOO-CL,ANNJOO-CL.KL,D,20180504,0.03,0.03,0.03,0.03,13046,0
APEX HEALTHCARE BERHAD [S] (7090.KL),AHEALTH.KL,D,20180504,5.69,5.69,5.57,5.57,80,0
ANNJOO-CM,ANNJOO-CM.KL,D,20180504,0.05,0.05,0.05,0.05,2640,0
APFT BERHAD [S] (5194.KL),APFT.KL,D,20180504,0.01,0.01,0.01,0.01,14900,0
ANNJOO-CN,ANNJOO-CN.KL,D,20180504,0.075,0.075,0.075,0.075,0,0
APM AUTOMOTIVE HOLDINGS BERHAD [S] (5015.KL),APM.KL,D,20180504,3.33,3.38,3.33,3.38,28,0
ANNJOO-CO,ANNJOO-CO.KL,D,20180504,0.095,0.1,0.095,0.095,3137,0
APOLLO FOOD HOLDINGS BERHAD [S] (6432.KL),APOLLO.KL,D,20180504,3.9,3.9,3.88,3.89,120,0
ANNJOO-PA,ANNJOO-PA.KL,D,20180504,1.59,1.59,1.59,1.59,0,0
APPASIA BERHAD [S] (0119.KL),APPASIA.KL,D,20180504,0.275,0.275,0.255,0.255,240,0
ANZO-WA,ANZO-WA.KL,D,20180504,0.015,0.015,0.015,0.015,0,0
A-RANK BHD,ARANK.KL,D,20180504,0.77,0.775,0.75,0.775,6972,0
ANZO-WB,ANZO-WB.KL,D,20180504,0.03,0.03,0.03,0.03,0,0
ARK RESOURCES BERHAD [S] (7007.KL),ARK.KL,D,20180504,0.31,0.31,0.31,0.31,0,0
ANZO-WC,ANZO-WC.KL,D,20180504,0.02,0.025,0.02,0.025,51,0
ASDION BERHAD [S] (0068.KL),ASDION.KL,D,20180504,0.475,0.485,0.465,0.48,77864,0
APFT-WA,APFT-WA.KL,D,20180504,0.005,0.005,0.005,0.005,0,0
ASIA BRANDS BERHAD (7722.KL),ASIABRN.KL,D,20180504,0.86,0.86,0.86,0.86,0,0
APPASIA-WA,APPASIA-WA.KL,D,20180504,0.155,0.165,0.145,0.145,1185,0
ASIA FILE CORPORATION BHD [S] (7129.KL),ASIAFLE.KL,D,20180504,2.69,2.7,2.65,2.7,1137,0
ARK-WB,ARK-WB.KL,D,20180504,0.09,0.09,0.09,0.09,0,0
ASIA KNIGHT BERHAD (9954.KL),AKNIGHT.KL,D,20180504,0.13,0.13,0.125,0.125,2916,0
ARMADA-C29,ARMADA-C29.KL,D,20180504,0.14,0.14,0.14,0.14,0,0
ASIA MEDIA GROUP BERHAD [S] (0159.KL),AMEDIA.KL,D,20180504,0.09,0.09,0.085,0.085,300,0
ARMADA-C30,ARMADA-C30.KL,D,20180504,0.1,0.105,0.1,0.1,4008,0
ASIA POLY HOLDINGS BERHAD [S] (0105.KL),ASIAPLY.KL,D,20180504,0.09,0.095,0.085,0.095,14768,0
ARMADA-C31,ARMADA-C31.KL,D,20180504,0.085,0.085,0.085,0.085,0,0
ASIAN PAC HOLDINGS BERHAD [S] (4057.KL),ASIAPAC.KL,D,20180504,0.14,0.14,0.14,0.14,4321,0
ARMADA-C32,ARMADA-C32.KL,D,20180504,0.17,0.17,0.17,0.17,0,0
ASTINO BERHAD [S] (7162.KL),ASTINO.KL,D,20180504,0.79,0.79,0.79,0.79,440,0
ARMADA-C33,ARMADA-C33.KL,D,20180504,0.045,0.045,0.045,0.045,2249,0
ASTRAL ASIA BERHAD [S] (7054.KL),AASIA.KL,D,20180504,0.185,0.185,0.185,0.185,0,0
ARMADA-C34,ARMADA-C34.KL,D,20180504,0.065,0.065,0.065,0.065,0,0
ASTRO MALAYSIA HOLDINGS BERHAD (6399.KL),ASTRO.KL,D,20180504,1.84,1.84,1.8,1.8,13793,0
ARMADA-C35,ARMADA-C35.KL,D,20180504,0.085,0.085,0.08,0.08,6000,0
AT SYSTEMATIZATION BERHAD [S] (0072.KL),AT.KL,D,20180504,0.08,0.08,0.08,0.08,0,0
ARMADA-C36,ARMADA-C36.KL,D,20180504,0.045,0.05,0.045,0.05,5401,0
ATLAN HOLDINGS BHD. (7048.KL),ATLAN.KL,D,20180504,4.6,4.6,4.6,4.6,0,0
ARMADA-C37,ARMADA-C37.KL,D,20180504,0.075,0.075,0.075,0.075,7700,0
ATRIUM REAL ESTATE INVESTMENT TRUST,ATRIUM.KL,D,20180504,1.09,1.09,1.09,1.09,162,0
ARMADA-C38,ARMADA-C38.KL,D,20180504,0.03,0.03,0.03,0.03,2000,0
ATTA,ATTA.KL,D,20180504,0.84,0.84,0.84,0.84,86,0
ASDION-WB,ASDION-WB.KL,D,20180504,0.145,0.15,0.135,0.14,43046,0
ATURMAJU RESOURCES BERHAD [S] (7181.KL),ATURMJU.KL,D,20180504,0.18,0.18,0.18,0.18,325,0
ASIAPAC-LC,ASIAPAC-LC.KL,D,20180504,0.8,0.8,0.8,0.8,0,0
AVILLION BERHAD [S] (8885.KL),AVI.KL,D,20180504,0.32,0.32,0.32,0.32,0,0
ASIAPAC-WB,ASIAPAC-WB.KL,D,20180504,0.075,0.075,0.075,0.075,0,0
AWC BERHAD [S] (7579.KL),AWC.KL,D,20180504,0.75,0.75,0.735,0.735,2287,0
ASIAPLY-PA,ASIAPLY-PA.KL,D,20180504,0.045,0.045,0.045,0.045,4000,0
AXIATA GROUP BERHAD [S] (6888.KL),AXIATA.KL,D,20180504,5.15,5.2,5.1,5.15,33988,0
ASIAPLY-WA,ASIAPLY-WA.KL,D,20180504,0.045,0.045,0.035,0.035,2933,0
AXIS REAL ESTATE INVESTMENT TRUST [S] (5106.KL),AXREIT.KL,D,20180504,1.41,1.41,1.39,1.39,1449,0
ASIAPLY-WB,ASIAPLY-WB.KL,D,20180504,0.045,0.045,0.045,0.045,0,0
AYER HOLDINGS BERHAD [S] (2305.KL),AYER.KL,D,20180504,5.75,5.75,5.75,5.75,0,0
ASTRO-C5,ASTRO-C5.KL,D,20180504,0.005,0.005,0.005,0.005,0,0
AYS VENTURES BERHAD [S] (5021.KL),AYS.KL,D,20180504,0.35,0.36,0.35,0.36,41,0
ASTRO-C6,ASTRO-C6.KL,D,20180504,0.005,0.005,0.005,0.005,0,0
BARAKAH OFFSHORE PETROLEUM BERHAD [S] (7251.KL),BARAKAH.KL,D,20180504,0.195,0.195,0.165,0.17,88248,0
ASTRO-C7,ASTRO-C7.KL,D,20180504,0.09,0.09,0.09,0.09,0,0
BATU KAWAN BERHAD [S] (1899.KL),BKAWAN.KL,D,20180504,18.4,18.4,18.3,18.4,265,0
ATTA-LA,ATTA-LA.KL,D,20180504,0.13,0.13,0.13,0.13,1540,0
BCB BERHAD (6602.KL),BCB.KL,D,20180504,0.395,0.395,0.395,0.395,0,0
ATTA-PA,ATTA-PA.KL,D,20180504,0.19,0.19,0.19,0.19,1050,0
BCM ALLIANCE BERHAD (0187.KL),BCMALL.KL,D,20180504,0.14,0.14,0.14,0.14,2500,0
ATTA-WB,ATTA-WB.KL,D,20180504,0.175,0.175,0.175,0.175,0,0
BENALEC HOLDINGS BERHAD [S] (5190.KL),BENALEC.KL,D,20180504,0.29,0.295,0.29,0.29,2105,0
ATTA-WC,ATTA-WC.KL,D,20180504,0.165,0.165,0.165,0.165,0,0
BERJAYA ASSETS BERHAD (3239.KL),BJASSET.KL,D,20180504,0.46,0.465,0.46,0.465,11561,0
AT-WA,AT-WA.KL,D,20180504,0.015,0.015,0.015,0.015,0,0
BERJAYA CORPORATION BERHAD (3395.KL),BJCORP.KL,D,20180504,0.31,0.31,0.3,0.305,51725,0
AT-WB,AT-WB.KL,D,20180504,0.025,0.025,0.025,0.025,0,0
BERJAYA FOOD BERHAD (5196.KL),BJFOOD.KL,D,20180504,1.64,1.66,1.64,1.65,1001,0
AXIATA-C22,AXIATA-C22.KL,D,20180504,0.08,0.08,0.075,0.075,200,0
BERJAYA LAND BERHAD (4219.KL),BJLAND.KL,D,20180504,0.35,0.355,0.34,0.34,25586,0
AXIATA-C23,AXIATA-C23.KL,D,20180504,0.04,0.04,0.04,0.04,0,0
BERJAYA MEDIA BERHAD (6025.KL),BJMEDIA.KL,D,20180504,0.21,0.21,0.21,0.21,0,0
AXIATA-C24,AXIATA-C24.KL,D,20180504,0.04,0.04,0.04,0.04,0,0
BERJAYA SPORTS TOTO BERHAD (1562.KL),BJTOTO.KL,D,20180504,2.09,2.09,2.08,2.08,3842,0
AXIATA-C25,AXIATA-C25.KL,D,20180504,0.065,0.065,0.065,0.065,0,0
BERMAZ AUTO BERHAD [S] (5248),BAUTO.KL,D,20180504,2.24,2.26,2.2,2.26,4560,0
AZRB-WA,AZRB-WA.KL,D,20180504,0.28,0.28,0.28,0.28,0,0
BERTAM ALLIANCE BERHAD [S] (9814.KL),BERTAM.KL,D,20180504,0.28,0.3,0.28,0.3,470,0
BAHVEST-WA,BAHVEST-WA.KL,D,20180504,0.82,0.84,0.82,0.82,3716,0
B.I.G. INDUSTRIES BERHAD [S] (7005.KL),BIG.KL,D,20180504,0.295,0.295,0.285,0.285,46,0
BARAKAH-LA,BARAKAH-LA.KL,D,20180504,0.165,0.225,0.16,0.225,101,0
BIMB HOLDINGS BERHAD [S] (5258.KL),BIMB.KL,D,20180504,4,4.01,3.96,3.99,597,0
BAT-CJ,BAT-CJ.KL,D,20180504,0.005,0.005,0.005,0.005,0,0
BINA DARULAMAN BERHAD [S] (6173.KL),BDB.KL,D,20180504,0.435,0.435,0.43,0.43,90,0
BAUTO-CT,BAUTO-CT.KL,D,20180504,0.135,0.14,0.135,0.14,3000,0
BINA PURI HOLDINGS BHD (5932.KL),BPURI.KL,D,20180504,0.275,0.275,0.275,0.275,3714,0
BAUTO-CU,BAUTO-CU.KL,D,20180504,0.07,0.07,0.07,0.07,0,0
BINACOM,BINACOM.KL,D,20180504,0.395,0.42,0.395,0.415,11769,0
BAUTO-CV,BAUTO-CV.KL,D,20180504,0.065,0.065,0.065,0.065,2,0
BINTAI KINDEN CORPORATION BERHAD (6998.KL),BINTAI.KL,D,20180504,0.13,0.13,0.13,0.13,338,0
BAUTO-CW,BAUTO-CW.KL,D,20180504,0.09,0.09,0.09,0.09,2,0
BINTULU PORT HOLDINGS BERHAD [S] (5032.KL),BIPORT.KL,D,20180504,5.99,5.99,5.99,5.99,0,0
BIMB-CW,BIMB-CW.KL,D,20180504,0.055,0.055,0.055,0.055,2000,0
BIO OSMO BERHAD [S] (7243.KL),BIOOSMO.KL,D,20180504,0.05,0.05,0.045,0.045,2311,0
BIMB-CX,BIMB-CX.KL,D,20180504,0.065,0.065,0.065,0.065,0,0
BIOALPHA HOLDINGS BERHAD [S] (0179.KL),BIOHLDG.KL,D,20180504,0.215,0.22,0.215,0.22,9128,0
BIMB-CY,BIMB-CY.KL,D,20180504,0.1,0.1,0.1,0.1,0,0
BLD PLANTATION BHD. [S] (5069.KL),BLDPLNT.KL,D,20180504,8.01,8.01,8.01,8.01,0,0
BIMB-WA,BIMB-WA.KL,D,20180504,0.22,0.22,0.22,0.22,1510,0
BOILERMECH HOLDINGS BERHAD [S] (0168.KL),BOILERM.KL,D,20180504,0.68,0.68,0.67,0.675,615,0
BINTAI-WA,BINTAI-WA.KL,D,20180504,0.055,0.095,0.055,0.095,4,0
BONIA CORPORATION BERHAD [S] (9288.KL),BONIA.KL,D,20180504,0.415,0.415,0.41,0.415,476,0
BIOHLDG-WA,BIOHLDG-WA.KL,D,20180504,0.1,0.1,0.1,0.1,1080,0
BOON KOON GROUP BERHAD [S] (7187.KL),BKOON.KL,D,20180504,0.45,0.45,0.45,0.45,200,0
BJCORP-C5,BJCORP-C5.KL,D,20180504,0.015,0.015,0.015,0.015,1000,0
BORNEO AQUA HARVEST BERHAD [S] (0098.KL),BAHVEST.KL,D,20180504,1.12,1.15,1.12,1.12,8538,0
BJCORP-C6,BJCORP-C6.KL,D,20180504,0.035,0.035,0.035,0.035,0,0
BORNEO OIL BERHAD (7036.KL),BORNOIL.KL,D,20180504,0.085,0.085,0.08,0.08,480925,0
BJCORP-C7,BJCORP-C7.KL,D,20180504,0.01,0.01,0.01,0.01,1000,0
BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD [S] (8133.KL),BHIC.KL,D,20180504,1.86,1.86,1.86,1.86,0,0
BJCORP-C8,BJCORP-C8.KL,D,20180504,0.02,0.02,0.02,0.02,3000,0
BOUSTEAD HOLDINGS BERHAD (2771.KL),BSTEAD.KL,D,20180504,2.55,2.57,2.55,2.56,5005,0
BJCORP-LD,BJCORP-LD.KL,D,20180504,0.4,0.4,0.4,0.4,2850,0
BOUSTEAD PLANTATIONS BERHAD (5254.KL),BPLANT.KL,D,20180504,1.27,1.29,1.25,1.27,11128,0
BJCORP-LE,BJCORP-LE.KL,D,20180504,0.4,0.4,0.4,0.4,0,0
BOX-PAK (MALAYSIA) BHD,BOXPAK.KL,D,20180504,1.09,1.09,1.09,1.09,0,0
BJCORP-WB,BJCORP-WB.KL,D,20180504,0.075,0.075,0.075,0.075,3500,0
BP PLASTICS HOLDING BHD [S] (5100.KL),BPPLAS.KL,D,20180504,0.92,0.92,0.92,0.92,110,0
BJCORP-WC,BJCORP-WC.KL,D,20180504,0.1,0.1,0.095,0.095,11000,0
BRAHIM'S HOLDINGS BERHAD [S] (9474.KL),BRAHIMS.KL,D,20180504,0.295,0.305,0.29,0.295,4974,0
BKOON-WA,BKOON-WA.KL,D,20180504,0.25,0.25,0.245,0.245,2360,0
BREM HOLDING BERHAD (8761.KL),BREM.KL,D,20180504,0.85,0.85,0.85,0.85,350,0
BORNOIL-WC,BORNOIL-WC.KL,D,20180504,0.035,0.04,0.035,0.035,18680,0
BRIGHT PACKAGING INDUSTRY BERHAD (9938.KL),BRIGHT.KL,D,20180504,0.185,0.185,0.185,0.185,637,0
BORNOIL-WD,BORNOIL-WD.KL,D,20180504,0.04,0.045,0.035,0.035,112268,0
BRITE-TECH BHD,BTECH.KL,D,20180504,0.25,0.25,0.25,0.25,0,0
BOXPAK-WA,BOXPAK-WA.KL,D,20180504,0.21,0.21,0.21,0.21,0,0
BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (4162.KL),BAT.KL,D,20180504,23.5,23.98,23,23,1207,0
BRIGHT-WB,BRIGHT-WB.KL,D,20180504,0.03,0.03,0.03,0.03,700,0
BSL CORPORATION BERHAD [S] (7221.KL),BSLCORP.KL,D,20180504,0.485,0.5,0.485,0.5,150,0
BSTEAD-CM,BSTEAD-CM.KL,D,20180504,0.06,0.06,0.06,0.06,0,0
BTM RESOURCES BERHAD [S] (7188.KL),BTM.KL,D,20180504,0.15,0.15,0.15,0.15,450,0
BTM RESOURCES WA,BTM-WA.KL,D,20180504,0.045,0.045,0.045,0.045,0,0
BUMI ARMADA BERHAD(5210.KL),ARMADA.KL,D,20180504,0.83,0.83,0.815,0.825,47612,0
BTM-WB,BTM-WB.KL,D,20180504,0.08,0.08,0.08,0.08,120,0
BURSA MALAYSIA BERHAD (1818.KL),BURSA.KL,D,20180504,7.21,7.21,7.16,7.16,2569,0
BURSA-C14,BURSA-C14.KL,D,20180504,0.15,0.165,0.15,0.16,744,0
C.I. HOLDINGS BERHAD (2828.KL),CIHLDG.KL,D,20180504,2.1,2.1,1.96,1.96,220,0
BURSA-C15,BURSA-C15.KL,D,20180504,0.15,0.15,0.15,0.15,0,0
CAB CAKARAN CORPORATION BERHAD [S] (7174.KL),CAB.KL,D,20180504,0.84,0.84,0.83,0.835,2608,0
BURSA-C16,BURSA-C16.KL,D,20180504,0.1,0.1,0.1,0.1,1000,0
CABNET,CABNET.KL,D,20180504,0.575,0.6,0.575,0.6,91,0
CAB-WA,CAB-WA.KL,D,20180504,0.68,0.68,0.68,0.68,0,0
CAELY HOLDINGS BHD [S] (7154.KL),CAELY.KL,D,20180504,0.865,0.865,0.815,0.82,11183,0
CAELY-WA,CAELY-WA.KL,D,20180504,0.505,0.535,0.5,0.53,8970,0
CAHYA MATA SARAWAK BERHAD [S] (2852.KL),CMSB.KL,D,20180504,4.14,4.14,4.07,4.08,9249,0
CBIP-WA,CBIP-WA.KL,D,20180504,0.1,0.1,0.1,0.1,0,0
CAM RESOURCES BERHAD [S] (7128.KL),CAMRES.KL,D,20180504,0.325,0.325,0.325,0.325,0,0
CENSOF-WB,CENSOF-WB.KL,D,20180504,0.05,0.05,0.05,0.05,1500,0
CAN-ONE BHD,CANONE.KL,D,20180504,2.49,2.51,2.48,2.51,791,0
CIMB-C28,CIMB-C28.KL,D,20180504,0.32,0.32,0.32,0.32,0,0
CAPITAMALLS MALAYSIA TRUST (5180.KL),CMMT.KL,D,20180504,1.15,1.18,1.15,1.18,3632,0
CIMB-C29,CIMB-C29.KL,D,20180504,0.12,0.12,0.105,0.105,1416,0
CAREPLUS GROUP BERHAD [S] (0163.KL),CAREPLS.KL,D,20180504,0.23,0.23,0.225,0.225,1301,0
CIMB-C30,CIMB-C30.KL,D,20180504,0.21,0.21,0.2,0.2,1400,0
CARIMIN PETROLEUM BERHAD [S] (5257.KL),CARIMIN.KL,D,20180504,0.305,0.305,0.3,0.305,2680,0
CIMB-C31,CIMB-C31.KL,D,20180504,0.12,0.12,0.105,0.105,6080,0
CARING PHARMACY GROUP BERHAD (5245.KL),CARING.KL,D,20180504,1.62,1.62,1.62,1.62,0,0
CIMB-C32,CIMB-C32.KL,D,20180504,0.1,0.105,0.085,0.085,51284,0
CARLSBERG BREWERY MALAYSIA BERHAD (2836.KL),CARLSBG.KL,D,20180504,18.58,18.6,18.04,18.12,912,0
CIMB-C33,CIMB-C33.KL,D,20180504,0.15,0.155,0.135,0.14,12476,0
CB INDUSTRIAL PRODUCT HOLDING BERHAD [S] (7076.KL),CBIP.KL,D,20180504,1.46,1.47,1.45,1.47,945,0
CIMB-C34,CIMB-C34.KL,D,20180504,0.07,0.07,0.06,0.065,15631,0
CCK CONSOLIDATED HOLDINGS BERHAD [S] (7035.KL),CCK.KL,D,20180504,1.45,1.47,1.45,1.45,7023,0
CIMB-C35,CIMB-C35.KL,D,20180504,0.13,0.13,0.115,0.12,78314,0
CCM DUOPHARMA BIOTECH BERHAD [S] (7148.KL),CCMDBIO.KL,D,20180504,2.89,2.9,2.88,2.9,11357,0
